Category,Product,Product ID,Price,Old Price,Description,Image URL,Product URL
Home & Kitchen,Viva Lifestyle Furiture RECTANGULAR DINING TABLE - BLACK,2177,$529.99,,Add a dash of 21st Century dynamism to your living space with this poised- ultra-modern collection. This dining table features a sleek black 8mm tempered glass tabletop for wipe-clean durability along with effortless style. Complement with matching chairs- or mix it up with chrome or a bright colours for an eclectic look. Seats six comfortably.Contemporary styling.Black- 8mm tempered glass top.Black powder-coated metal table top frame.Black powder-coated metal legs.Mix and match with a variety of chair styles.[newline]Product Number: SP103538,https://assets.sellers.loblaw.ca/products/all/1192/103538_1.jpg?size=274,https://www.loblaws.ca/viva-lifestyle-furiture-rectangular-dining-table-b/p/SP103538
Home & Kitchen,Alya 13 Light Nickel-Black Pendant - Round Canopy,2327,$1-174.00,,Alya 13 Pendant Light Fixture is Adjustable- Dimmable and Meets All Your Modern Lighting Needs![newline]The minimalistic style of this modern chandelier has a striking effect wherever it’s placed. Hang it from the ceiling as decor above your kitchen island. Use it above your countertop- in your dining room- or in your entryway and it’s subtle- but meticulous three pendant design will not go unnoticed![newline]Features and Benefits:[newline]LED bulb included - it’s also removable and replaceable[newline]Lights are dimmable[newline]Suspension wires are fully adjustable to a preferred height[newline]Choose finish: Nickel- Brass- Black- White- or Copper[newline]Customize Canopy type: 1light- 3 light- 4 light- 5 light 6light- 9light- 10light- 13light.[newline]Pick your dome shape: round- square- oval[newline]Cylinder tube rods are precisely polished and electroplated[newline]Canopy made of stainless steel to ensure durability[newline]Give Yourself the Green Light to Buy this Drop Light Pendant Fixture Today![newline]Product Number: SP172950,https://assets.sellers.loblaw.ca/products/all/1252/172950_1.jpg?size=274,https://www.loblaws.ca/alya-13-light-nickel-black-pendant-round-canopy/p/SP172950
Home & Kitchen,Hello Kitty Childrens Girls Ink Reversible Duvet / Quilt Cover Bedding Set (Fuchsia),2102,$28.45,,Single bed set with reversible Hello Kitty design. Duvet cover: 135cm x 200cm- Pillowcase: 48cm x 74cm (all approx). 100% Polyester Microfibre. Machine washable at 30c.[newline]Product Number: SP219180,https://assets.sellers.loblaw.ca/products/all/1291/219180_1.jpg?size=274,https://www.loblaws.ca/hello-kitty-childrens-girls-ink-reversible-duvet-q/p/SP219180
Home & Kitchen,Nexera 4453 Full Size Bookcase Headboard Bark Grey,2252,$173.00,,This Full Size Bookcase Headboard in Bark grey adds handy storage with 2 open cubbies and 2 center shelves. This headboard matches with various Nexera Full size beds and is not compatible with metal bed frames.[newline]Product Number: SP16054,https://assets.sellers.loblaw.ca/products/all/1054/16054_1.jpg?size=274,https://www.loblaws.ca/nexera-4453-full-size-bookcase-headboard-bark-grey/p/SP16054
Home & Kitchen,Riva Home Meridian Cushion Cover (Hot Pink/Lime),2178,$13.70,,You need never worry about matching your cushions with the Meridian range. Made of unspeakably soft velvet feel fabric. Each larger than average cushion has a plain front and reverse with contrasting piped edges in a range of rich complimentary colours which feature throughout the entire collection. With a small and discreet zip closure- they are easy to fill and secure. Insert not included. Measurements: 55cm x 55cm (22in x 22in). Materials: 100% polyester. Machine washable at 30c. Iron appropriate.[newline]Product Number: SP188729,https://assets.sellers.loblaw.ca/products/all/1291/188729_1.jpg?size=274,https://www.loblaws.ca/riva-home-meridian-cushion-cover-hot-pink-lime/p/SP188729
Home & Kitchen,Lilly 3-Seater Sofa Light Grey,2103,$1-239.00,,Lilly 3-Seater Sofa - Modern- Mid-Century & Scandinavian[newline]Color: Light Grey[newline]Material: Fabric: 100% Polyester[newline]Dimensions: W 188cm x D 79.5cm x H 83.5cm[newline]Product Number: SP73027,https://assets.sellers.loblaw.ca/products/all/1166/73027_1272244278_1.jpg?size=274,https://www.loblaws.ca/lilly-3-seater-sofa-light-grey/p/SP73027
Home & Kitchen,Monarch Specialties I 8160 Ottoman - 2pcs Set / Juvenile / Dark Brown Leather-look,2328,$144.97,,Kids love blocks- so they'll adore these cube-shaped poufs. Sold as a set of 2- these ottomans have a whimsical style that's perfect for a child's bedroom or playroom. The top and all 4 sides are padded and upholstered in a smooth- dark brown leather-look fabric. Biscuit tufting creates a series of soft-to-the-touch squares for enhanced comfort. Versatile and lightweight- this pair of kids' ottomans is ideal as extra seats or footrests in a living room or bedroom and can be moved around as needed.[newline]Set of 2 kids' ottomans in a fun cube shape and upholstered in a dark brown leather-look fabric[newline]Biscuit tufted and comfortably padded on all sides[newline]Small poufs look like contemporary furniture for grownups but are sized specifically for children[newline]No assembly required[newline]Product dimensions: 12 inches L x 12 inches W x 12 inches H each[newline]Product Number: SP197301,https://assets.sellers.loblaw.ca/products/all/1277/197301_1.jpg?size=274,https://www.loblaws.ca/monarch-specialties-i-8160-ottoman-2pcs-set-juveni/p/SP197301
Home & Kitchen,Begin Home Decor 'Geometric Urban Landscape' - Fine art print 24x36,2253,$139.99,,Our paintings are made in Canada- using a top quality canvas of 410g per square meter. We use giclee printing with pigmented ink- designed to meet the longevity requirements of museums and galleries. They ensure uniformity of color shades for more than 200 years. Maintenance: Wipe dry only.[newline]Product Number: SP165210,https://assets.sellers.loblaw.ca/products/all/1271/165210_1.jpg?size=274,https://www.loblaws.ca/begin-home-decor-geometric-urban-landscape-fine-ar/p/SP165210
Home & Kitchen,3Qt Baking Dish,2179,$13.99,,3 Qt Bake Dish[newline]Product Number: 20048358_EA,https://assets.shop.loblaws.ca/products/20048358/b1/en/front/20048358_front_a01_@2.png,https://www.loblaws.ca/3qt-baking-dish/p/20048358_EA
Home & Kitchen,Hill Interiors I Wish Everything Was As Easy Foil Plaque (Grey/Silver),2104,$22.20,,Material: Wood. Design: Foil- Quote. Width: 40cm. Height: 14cm. Length: 1cm.[newline]Product Number: SP216372,https://assets.sellers.loblaw.ca/products/all/1291/216372_1.jpg?size=274,https://www.loblaws.ca/hill-interiors-i-wish-everything-was-as-easy-foil/p/SP216372
