Category,Product,Product ID,Price,Old Price,Description,Image URL,Product URL
Office & School Supplies,Cr667a Hp Premium Plus Photo Paper Soft Gloss 8.5x11 50 S,3828,$22.83,,CR667A HP PREMIUM PLUS PHOTO PAPER- SOFT GLOSS- 8.5X11- 50 S[newline]Product Number: SP179336,https://assets.sellers.loblaw.ca/products/all/1304/179336_1.jpg?size=274,https://www.loblaws.ca/cr667a-hp-premium-plus-photo-paper-soft-gloss-8-5x/p/SP179336
Office & School Supplies,Tiger Stationery Zippy Bags (Assorted),3603,$17.70,,Pack of 12 Tiger Stationery plastic zippy bags/wallets for documents. Reversible business card size label. Material: 180 micron thickness plastic.[newline]Product Number: SP211752,https://assets.sellers.loblaw.ca/products/all/1291/211752_1.jpg?size=274,https://www.loblaws.ca/tiger-stationery-zippy-bags-assorted/p/SP211752
Office & School Supplies,Techni Mobili Modern Visitor Office Chair in Chocolate,3678,$303.94,,Features:[newline]Finish: Brown[newline]Material: Steel Chrome Frame- Synthetic Upholstery[newline]TechniFlex Upholstery on the seat and back with padded armrests[newline]Built-in lumbar support and has an iconic ribbed design[newline]Steel chrome frame with chrome armrests[newline][newline]Specifications:[newline]Overall Product Dimensions: 34.25" H x 23" W x 21" D[newline]Product Weight: 19.3 lbs[newline]2 Year Limited Warranty[newline]Ships in 1 Box[newline]Product Number: SP88642,https://assets.sellers.loblaw.ca/products/all/1133/88642_1.jpg?size=274,https://www.loblaws.ca/techni-mobili-modern-visitor-office-chair-in-choco/p/SP88642
Office & School Supplies,Bowery Hill L-Shaped Computer Desk in Salt Oak,3753,$881.98,,Features:[newline]Finish: Salt Oak[newline]Slide-out keyboard/mouse shelf with metal runners and safety stops[newline]Lower drawer holds letter or European size hanging files[newline]Storage area behind door holds a vertical CPU tower and has an adjustable shelf[newline]Door and drawers can be fastened on the left or right side[newline]Grommet hole for cord management[newline][newline]Specifications:[newline]Overall Product Dimensions: 30.2" H x 65.2" W x 65.2" D[newline]Product Weight: 192 lbs[newline]Product Number: SP88213,https://assets.sellers.loblaw.ca/products/all/1133/88213_1.jpg?size=274,https://www.loblaws.ca/bowery-hill-l-shaped-computer-desk-in-salt-oak/p/SP88213
Office & School Supplies,South Shore Artwork 4 Shelf Bookcase in Gray Maple,3754,$268.79,,This bookcase blends form and function with its plentiful and convenient storage spaces- designed so everything can be tidy and within easy reach. The highlight of this item is its classy wooden board effect. This bookcase takes up very little room when it’s up against a wall. In fact- since it’s vertical rather than horizontal- you get more space to play and enjoy life! This handy piece features four shelves - two fixed and two adjustable - to fit your storage needs. South Shore is proud to stand behind this 4-shelf storage bookcase with an exclusive 5-years limited guarantee. Shop with confidence knowing your purchase is always covered. All our products meets or exceeds North American safety standards and our packaging are tested and certified to reduce the risk of damage during shipment. This item is shipped in 1 box- make sure to have a friend with you. Assembly is required by 2 adults and tools are not included. If you have questions regarding this product or need assistance do not hesitate to contact South Shore Furniture 7 days support. This product is made in North America with laminated particleboard. Accessories not included.[newline][newline]Features :[newline]Finish: Gray Maple[newline]Material: Laminated Particleboard[newline]Storage: Two adjustable shelves and two fixed ones[newline]5-years limited guarantee[newline]Easy assembly instructions: All products come with a clear assembly document that will guide you through all steps[newline][newline]Specifications :[newline]Product Dimensions : 57.75" H x 31.25" W x 12.75" D[newline]Product Weight : 61 lbs[newline]Product Number: SP155540,https://assets.sellers.loblaw.ca/products/all/1133/155540_1.jpg?size=274,https://www.loblaws.ca/south-shore-artwork-4-shelf-bookcase-in-gray-maple/p/SP155540
Office & School Supplies,Eldp9001 Sharp 12 Digit 5 Line Display Printing Calculator,3829,$75.59,,ELDP9001 SHARP 12 DIGIT- 5 LINE DISPLAY- PRINTING CALCULATOR[newline]Product Number: SP181613,https://assets.sellers.loblaw.ca/products/all/1304/181613_1.jpg?size=274,https://www.loblaws.ca/eldp9001-sharp-12-digit-5-line-display-printing-ca/p/SP181613
Office & School Supplies,Kingfisher Lane 60" L Shape Computer Desk with Hutch in Cherry,3604,$1-149.99,,Get contemporary styling with the 60W L Desk and Hutch combination. Expansive surface offers plenty of work space and the desk pedestal has open storage- a box drawer and a file drawer. Single box drawer holds supplies while other drawer accepts letter-size files. Addition of the 60"W Hutch brings additional storage with two large open storage areas and concealed- closed storage in center- with self-sustaining flip-open door. Four horizontal open-storage cubbies offer quick access to work in progress. Surface and edges resist dings- nicks- scratches and stains. Rugged construction provides long life and functionality. Backed by the 1-year ManufacturerWarranty.[newline][newline]Features:[newline]Finish: Madison Cherry[newline]Material: Laminate over Engineered Wood[newline]Expansive L work surface offers plenty of room for equipment and papers[newline]Pedestal has open storage- box drawer and letter size file drawer[newline]Hutch features closed center storage with flip-up door[newline]Sturdy and attractive post leg design[newline]Backed by the 1-year Manufacturer's Warranty[newline]Hutch can sit on left or right side[newline][newline]Specifications:[newline]L Shape Desk Dimensions: 30.2"H x 59.45"W x 59.45"D[newline]Hutch Dimensions: 35.98"H x 59.06"W x 11.46"D[newline]Main work surface depth 23.19"[newline]Return work surface depth 19.69"[newline]Product Number: SP131913,https://assets.sellers.loblaw.ca/products/all/1133/131913_1.jpg?size=274,https://www.loblaws.ca/kingfisher-lane-60-l-shape-computer-desk-with-hutc/p/SP131913
Office & School Supplies,FurnitureR Modern Soft Fabric Upholstered Office Task Chair - Beige,3679,$389.99,,This armless task chair features button-tufted designs and recessed arms that make it the perfect addition to your French country-inspired decor. The frame is made from iron- and built on five caster wheels for easy mobility. A handy adjustable height lever comes with two levels that fit a variety of desk and table heights. The seat and back are made from solid wood and engineered wood- and it's upholstered in a polyester blend in the color of your choice. It's also stuffed with foam filling for a supported place to sit while you work. Plus- we love that this task chair rolls perfectly on carpet and linoleum floors.[newline][newline]Features[newline][newline]Requires no tools for quick and easy assembly[newline]360°Move Smoothly and Height Adjustable[newline]250 lb.weight capacity[newline]Perfect to be a gaming chair or an office chair for your home[newline]Comfortable foam seat[newline]Product Number: SP175648,https://assets.sellers.loblaw.ca/products/all/1261/175648_9763895650_1.jpg?size=274,https://www.loblaws.ca/furniturer-modern-soft-fabric-upholstered-office-t/p/SP175648
Office & School Supplies,Swirl Binder Assorted Colours 2" Ring by Filemode - Pack of 2,3755,$26.73,,• 2/pk- Letter 8.5 x 11 inches[newline]• Color: Assorted Colors.[newline]• 2" Round-Ring Poly Binder with inside pocket[newline]• Heavy-Duty[newline]Product Number: SP120894,https://assets.sellers.loblaw.ca/products/all/1127/120894_1.jpg?size=274,https://www.loblaws.ca/swirl-binder-assorted-colours-2-ring-by-filemode-p/p/SP120894
Office & School Supplies,C1861A HP BRIGHT WHITE RLL 36x150,3830,$42.11,,C1861A HP BRIGHT WHITE RLL 36x150[newline]Product Number: SP179105,https://assets.sellers.loblaw.ca/products/all/1304/179105_1.jpg?size=274,https://www.loblaws.ca/c1861a-hp-bright-white-rll-36x150/p/SP179105
