Category,Product,Product ID,Price,Old Price,Description,Image URL,Product URL
Health & Beauty,Hair Colour- Extra Light Palest Blonde,5478,$9.99,,NNE10PB Extra Light Palest Blonde[newline]Product Number: 21082623_EA,https://assets.shop.loblaws.ca/products/21082623/b1/en/front/21082623_front_a01_@2.png,https://www.loblaws.ca/hair-colour-extra-light-palest-blonde/p/21082623_EA
Health & Beauty,Rosï¿½ All Day Petal Glow - Shimmering Rose,5403,$18.98,,Product Number: 21189347004_EA,https://assets.shop.loblaws.ca/products/NoImage/b3/en/front/NoImage_front_a06.png,https://www.loblaws.ca/ros-all-day-petal-glow-shimmering-rose/p/21189347004_EA
Health & Beauty,Regenerist Whip Face Moisturizer Fragrance-Free,5553,$36.99,,Olay Regenerist Whip Fragrance-Free delivers powerful wrinkle results without heaviness or fragrance. This breakthrough facial moisturizer and under makeup primer transforms from cream to liquid on contact for fast absorption and a breathable feel. You’ll feel skin that’s smooth- matte and shine-free. Formulated with advanced Amino-Peptide Complex II- this anti-aging moisturizer actively hydrates to improve elasticity and firm skin for a lifted look- while diminishing the look of fine lines and wrinkles. Its innovative Active Rush Technology features a unique three-dimensional structure that transforms from cream to liquid on skin to deliver potent ingredients in an ultra-lightweight form. Forget about that sticky or greasy feeling—have it all with Regenerist Whip for powerful skincare with a light as air finish. WHIPPED FEEL: Fragrance-Free Whip moisturizer delivers powerful skincare with a light as air finish-GLOWING BENEFITS: Anti-aging formula reduces the appearance of fine lines & wrinkles without heaviness-INSTANT FINISH: Made with Active Rush Technology to transform from cream to liquid on skin for instant absorption-LIGHT AS A CLOUD: Weightless- fragrance-free formula leaves skin feeling soft & smooth with a matte finish-MAKEUP READY: Immediately leaves a breathable feel without compromising effectiveness[newline]Product Number: 21167146_EA,https://assets.shop.loblaws.ca/products/21167146/b1/en/front/21167146_front_a01_@2.png,https://www.loblaws.ca/regenerist-whip-face-moisturizer-fragrance-free/p/21167146_EA
Health & Beauty,Vitamin B12,5628,$16.99,,Recommended purpose: Methylcobalamin- the active form of B12- is more easily absorbed and stays in the body longer- while other forms such as cyanocobalamin must be converted to methylcobalamin in a two-step process. Metabolizes carbohydrates- fats- and proteins. Produces red blood cells and prevents vitamin B12 deficiency.[newline][newline]Assured Quality .[newline][newline]Since 1948[newline]Product Number: 20965362_EA,https://assets.shop.loblaws.ca/products/20965362/b1/en/front/20965362_front_a01_@2.png,https://www.loblaws.ca/vitamin-b12/p/20965362_EA
Health & Beauty,TheraPearl Knee Brace (Blue/Transparent),5629,$29.45,,Length: 14in. Width: 10.2in. Easy to Use- Soft- Ultra Comfortable Fit. BPA Free- Easy to Clean- Freezable- Latex Free- Microwave Safe- Phthalate-Free- Reusable.[newline]Product Number: SP208890,https://assets.sellers.loblaw.ca/products/all/1291/208890_1.jpg?size=274,https://www.loblaws.ca/therapearl-knee-brace-blue-transparent/p/SP208890
Health & Beauty,Waterproof Eyeliner Deep Charcoal,5404,$8.98,$10.98,Product Number: 20314740003_EA,https://assets.shop.loblaws.ca/products/NoImage/b3/en/front/NoImage_front_a06.png,https://www.loblaws.ca/waterproof-eyeliner-deep-charcoal/p/20314740003_EA
Health & Beauty,Total Effects Night Firming Cream-,5479,$21.79,$23.29,Don't settle for anything less than the total package. This nourishing Total Effects Night Cream gives you seven benefits: it hydrates- replenishes- brightens- evens tone- minimizes the look of pores- visibly firms- and visibly smooths - all while you sleep. Plus- we've packed this product full of VitaNiacin Complex II for healthy-looking skin. This oil-free formula absorbs quickly and cleanly so you'll feel radiant instead of greasy. Apply at night after cleansing and treatments to pamper your skin and lock in ingredients- and wake up to happy- healthy- nourished skin.[newline]Product Number: 21021607_EA,https://assets.shop.loblaws.ca/products/21021607/b1/en/front/21021607_front_a01_@2.png,https://www.loblaws.ca/total-effects-night-firming-cream/p/21021607_EA
Health & Beauty,Shampoo and Conditioner Dual,5554,$9.99,,Pantene Pro-V Daily Moisture Renewal Shampoo puts in more than it takes out with every wash. With a potent blend of Pro-V nutrients- Daily Moisture Renewal Shampoo gently cleanses your hair with a nutrient-rich lather that wraps every strand with strength. The Pro-V formula delivers 2X moisture-* so you’re left with intensely hydrated- strong and beautiful hair.[newline]Renew your hair with Pantene Pro-V Daily Moisture Renewal Conditioner. Featuring a potent blend of Pro-V nutrients- this luxurious cream helps to visibly replenish dry- lifeless hair from root to tip. Micro-moisturizers work to wrap every strand with lasting hydration- leaving your hair with 2X more moisture.* The result? Beautifully soft- manageable strands.[newline]*when used as a system with Daily Moisture Renewal Conditioner based on moisturized feel vs. non-conditioning shampoo.[newline]Product Number: 21085456_EA,https://assets.shop.loblaws.ca/products/21085456/b1/en/front/21085456_front_a01_@2.png,https://www.loblaws.ca/shampoo-and-conditioner-dual/p/21085456_EA
Health & Beauty,Telescopic Precision Waterproof Eye Liner- Black,5480,$8.98,$12.98,Product Number: 20011743001_EA,https://assets.shop.loblaws.ca/products/20011743001/b1/en/front/20011743001_front_a01_@2.png,https://www.loblaws.ca/telescopic-precision-waterproof-eye-liner-black/p/20011743001_EA
Health & Beauty,Shampoo for an all day hair boost 24 Hour Body Volume with Volume Control Complex and silk proteins,5630,$9.99,,TRESemmé 24 Hour Body Volume Shampoo helps maintain all-day volume and bounce- creating enviable softness that won’t leave buildup behind[newline]Our 24 Hour Body Volume Shampoo is a dry hair treatment made with Volume Control Complex and silk proteins[newline]This volumizing shampoo keeps your hair from falling flat and creates enviable softness[newline]Enjoy shine- softness- body and bounce with TRESemmé 24 Hour Body Volume hair shampoo – every hour of the day[newline]TRESemmé 24 Hour Body Volume Shampoo works great alongside the other products in our TRESemmé 24 Hour Body collection[newline]Professional salon-quality volumizing hair products and hair care without the hair salon price tag[newline]Product Number: 21229620_EA,https://assets.shop.loblaws.ca/products/21229620/b1/en/front/21229620_front_a01_@2.png,https://www.loblaws.ca/shampoo-for-an-all-day-hair-boost-24-hour-body-vol/p/21229620_EA
Health & Beauty,Easy Iron Capsules,5405,$25.79,,Iron supplements help prevent or treat iron-deficiency anemia and help form red blood cells.[newline]Product Number: 20187711_EA,https://assets.shop.loblaws.ca/products/20187711/b1/en/front/20187711_front_a01_@2.png,https://www.loblaws.ca/easy-iron-capsules/p/20187711_EA
Health & Beauty,EasyMulti Prenatal,5555,$42.99,,Multi-Vitamin supplements help fuel your body with the vitamins and minerals you need to lead a healthy- active life.[newline]Product Number: 20733702_EA,https://assets.shop.loblaws.ca/products/20733702/b1/en/front/20733702_front_a01_@2.png,https://www.loblaws.ca/easymulti-prenatal/p/20733702_EA
Health & Beauty,Bigshow Gel Lipliner- Royal Purple,5481,$8.98,,Product Number: 20972489003_EA,https://assets.shop.loblaws.ca/products/20972489003/b1/en/front/20972489003_front_a01_@2.png,https://www.loblaws.ca/bigshow-gel-lipliner-royal-purple/p/20972489003_EA
Health & Beauty,Hydrating Day Crï¿½me with Hyaluronic Acid,5631,$34.49,,Product Number: 20162753_EA,https://assets.shop.loblaws.ca/products/20162753/b1/en/front/20162753_front_a01_@2.png,https://www.loblaws.ca/hydrating-day-cr-me-with-hyaluronic-acid/p/20162753_EA
Health & Beauty,Fragrance Free Deodorant,5406,$6.99,,Product Number: 21163868_EA,https://assets.shop.loblaws.ca/products/21163868/b1/en/front/21163868_front_a01_@2.png,https://www.loblaws.ca/fragrance-free-deodorant/p/21163868_EA
Health & Beauty,Sterile Nonstick Pads with Adhesive Tabs,5556,$3.49,$4.99,Product Number: 21230175_EA,https://assets.shop.loblaws.ca/products/21230175/b1/en/front/21230175_front_a01_@2.png,https://www.loblaws.ca/sterile-nonstick-pads-with-adhesive-tabs/p/21230175_EA
Health & Beauty,Contacts Lubricating Eye Drops with Purite,5482,$10.99,,This item is only available for pickup during Pharmacy hours.[newline]Product Number: 20186942001_EA,https://assets.shop.loblaws.ca/products/20186942001/b1/en/front/20186942001_front_a01_@2.png,https://www.loblaws.ca/contacts-lubricating-eye-drops-with-purite/p/20186942001_EA
Health & Beauty,Make It Last Setting Spray Prime + Correct + Set,5632,$12.98,,Product Number: 21024419_EA,https://assets.shop.loblaws.ca/products/21024419/b1/en/front/21024419_front_a01_@2.png,https://www.loblaws.ca/make-it-last-setting-spray-prime-correct-set/p/21024419_EA
Health & Beauty,Fast Pain Relief+- Natural Eggshell Membrane,5407,$33.29,,Fast- effective relief from mild to moderate joint pain and joint stiffness – naturally. Made with the patented and proven ingredient Biovaflex®- fast joint care+ provides the fastest- most effective way to improve mobility and range of motion due to joint pain and stiffness.[newline]CLINICALLY-PROVEN PAIN RELIEF: Get fast relief from your joint pain and improve range of motion with Fast Joint Care+ by Genuine Health—in one high potency capsule per day.[newline]ALL NATURAL EGGSHELL MEMBRANE: Made with BiovaFlex®- the most potent form of research-proven eggshell membrane that relieves pain- decreases inflammation and helps to repair damaged tissue for long term joint health and pain relief in 5 days![newline]PAIN FREE IN 5 DAYS: Thanks to a high concentration of water-soluble bioactive peptides such as collagen- elastin- desmosine- isodesmosine- glycosaminoglycans- and transforming growth factor- BiovaFlex® relieves pain faster than other eggshell membranes.[newline]FREE FROM: Gluten Free- Dairy Free- Soy Free- Non-GMO.[newline]Product Number: 20056617_EA,https://assets.shop.loblaws.ca/products/20056617/b1/en/front/20056617_front_a01_@2.png,https://www.loblaws.ca/fast-pain-relief-natural-eggshell-membrane/p/20056617_EA
Health & Beauty,Antiperspirant Stick for Long Lasting Sweat Protection Apollo Sage & Cedarwood Men's Antiperspirant,5557,$6.49,,AXE Apollo Antiperspirant Stick for men keeps you confidently fresh and dry with antibacterial odour protection[newline]Anti-sweat- smell fresh with our new  Antiperspirant for men with enhanced formula[newline]An irresistible smelling antiperspirant. Let the iconic combo of fresh sage and cedarwood keep you dry and odour free all day with every swipe.[newline]AXE Apollo Antiperspirant Stick for men offers 48-hour odour and wetness protection[newline]Apply men's deodorant to clean- dry underarms for instant effect.[newline]Loving this fragrance? Check out AXE Apollo Body Spray- AXE Apollo Deodorant- AXE Apollo Body Wash- and AXE Apollo 2-in-1 Shampoo+Conditioner.[newline][newline]Product Number: 20665502_EA,https://assets.shop.loblaws.ca/products/20665502/b1/en/front/20665502_front_a01_@2.png,https://www.loblaws.ca/antiperspirant-stick-for-long-lasting-sweat-protec/p/20665502_EA
Health & Beauty,Desloratadine 5Mg Tb Ud 50,5483,$32.99,,Product Number: 21138839_EA,https://assets.shop.loblaws.ca/products/21138839/b1/en/front/21138839_front_a01_@2.png,https://www.loblaws.ca/desloratadine-5mg-tb-ud-50/p/21138839_EA
