Category,Product,Product ID,Price,Old Price,Description,Image URL,Product URL
Pet Supplies,Fofos Latex Dog Squeak Toy,6606,$7.45,,Fabric: Latex. Crinkle Sounds.[newline]Product Number: SP212158,https://assets.sellers.loblaw.ca/products/all/1291/212158_1.jpg?size=274,https://www.loblaws.ca/fofos-latex-dog-squeak-toy/p/SP212158
Pet Supplies,Interpet Limited Hard Pin Slicker Dog Brush (Red/Black),6756,$19.20,,Hard pin slicker for thick-dense coats. Flexi head.[newline]Product Number: SP211295,https://assets.sellers.loblaw.ca/products/all/1291/211295_1.jpg?size=274,https://www.loblaws.ca/interpet-limited-hard-pin-slicker-dog-brush-red-bl/p/SP211295
Pet Supplies,Dog Gone Smart Olympia Softshell Dog Coat,6681,$80.45,,Dog softshell coat. Keeps dogs warm and dry in the most extreme conditions. Temperature rating minus 30 degrees F/minus 34 degrees Celsius. The soft fleece outer shell and cosy fleece lining features Repeliz-It Stay Clean Nano protection to repel dirt- stains- odours- bacteria and fungi. The 4 inch long water proof zipper allows for plenty of adjustability when attaching the leash to the collar or harness ring. Simply open the zipper- clip the harness ring to the leash- and re zip to keep your dog warm and dry. High collar provides extra warmth for chilly winter days. Elastic waist band ensures a comfortable fit for any size breed. Reflective piping offers improved visibility at night. Full zipper back allows for easy step-in design. Adjustable neck enclosure provides comfort for all size breeds. Front leg sleeves feature elastic bands to ensure proper fit on any size dog. Elastic belly allows for plenty of adjustability. Rear leg straps ensure proper fit around the backside. Coat size is determined by measuring nape of the neck to base of tail.[newline]Product Number: SP198284,https://assets.sellers.loblaw.ca/products/all/1291/198284_1.jpg?size=274,https://www.loblaws.ca/dog-gone-smart-olympia-softshell-dog-coat/p/SP198284
Pet Supplies,Nobby Danika Dog Coat,6831,$63.95,,Danika dog coat. Waterproof and windproof synthetic fibre. Warm lining. With hook and loop fastening. Hand wash only. Opening at top of coat to allow use of a harness.[newline]Product Number: SP198238,https://assets.sellers.loblaw.ca/products/all/1291/198238_1.jpg?size=274,https://www.loblaws.ca/nobby-danika-dog-coat/p/SP198238
Pet Supplies,Henry Wag Microfibre Horse Drying Gloves (Grey/Purple),6682,$12.70,,Product Number: SP211141,https://assets.sellers.loblaw.ca/products/all/1291/211141_1.jpg?size=274,https://www.loblaws.ca/henry-wag-microfibre-horse-drying-gloves-grey-purp/p/SP211141
Pet Supplies,Rogz Grinz Ball Dog Toy,6757,$9.70,,Product Number: SP209544,https://assets.sellers.loblaw.ca/products/all/1291/209544_1.jpg?size=274,https://www.loblaws.ca/rogz-grinz-ball-dog-toy/p/SP209544
Pet Supplies,Wholesome Essentials Kitten Chicken & Brown Rice Dry Food,6607,$14.99,$16.99,Each NUTRO WHOLESOME ESSENTIALS Dry Cat Food recipe starts with a high-quality protein source and is made with non-GMO ingredients. * This kitten food features real chicken as the #1 ingredient- Omega 3 fatty acids for growth and development- and essential antioxidants like DHA for a healthy immune system. This kitty kibble is also crafted with calcium to build strong bones and joints in your growing kitten. NUTRO Dry Cat foods are made with quality ingredients carefully sourced from a trusted network of farmers and suppliers and have no corn- wheat- or soy protein- no chicken by-product meal- and no artificial preservatives- flavours- or colours. Give your kitten a complete- nutritious meal every time with NUTRO WHOLESOME ESSENTIALS Kitten Dry Cat Food. * Trace amounts of genetically modified material may be present due to potential cross-contact during manufacturing.[newline]Contains one (1) 1.36 kg bag of NUTRO WHOLESOME ESSENTIALS Kitten Dry Food Chicken & Brown Rice Recipe[newline]Real chicken is the #1 ingredient in this delicious kitten food that’s rich in nutrients and full of flavour[newline]Wholesome kitten food rich in omega-3 fatty acids like DHA for growth and development[newline]Made with non-GMO ingredients* sourced from trusted farmers and suppliers* Trace amounts of genetically modified material may be present due to potential cross-contact[newline]Product Number: 21237296_EA,https://assets.shop.loblaws.ca/products/21237296/b1/en/front/21237296_front_a01_@2.png,https://www.loblaws.ca/wholesome-essentials-kitten-chicken-brown-rice-dry/p/21237296_EA
Pet Supplies,Dog Fleece Coat Grey Plaid with Cute Bone Design Winter Pet Coat XXL,6832,$28.74,,8 SIZES AVAILABLE (XXS/XS/S/M/L/XL/XXL/XXXL): Can fit small- medium or large dogs. Please measure your pet's size before ordering for the perfect fit.[newline]EASY-ON/OFF DESIGN: Adjustable velcro strap designed with your dog in mind so that you can spend more time on walks and less time getting dressed.[newline]KEEP WARM WITH POLAR FLEECE: Soft and breathable polar fleece to keep your dog warm and comfortable in the cold weather.[newline]ADJUSTABLE and ACCURATE FIT: Adjustable chest closure for better tuck-in of the body and keep body heat.[newline]FASHIONABLE DESIGN: A must-have item for any stylish pup’s winter wardrobe collection in a trendy plaid pattern with a cute bone graphic. Perfect for keeping your pup warm while looking cool! Available in various other patterns.[newline][newline]Chilly weather is the paw-fect reason to keep your dog cozy in a fashionable outer layer! From morning walks to playing in the snow- your pup will love staying warm while doing their favourite activities in our Fleece Coat. Just like fleece layers for humans- dog fleece coats and jackets are essential for keeping your pet at a comfortable temperature. Our Fleece Coats are also excellent for getting adorable photos of your pup this winter![newline][newline]This Fleece Coat for dogs features a fashionable plaid pattern- polar fleece lining the collar for extra warmth- and has an easy-wear design so that you can spend more time on walks and less time getting dressed.[newline][newline]Show & Tails Winter Coat Collection is a staple for keeping your pup warm while looking cool! With so many styles to choose from- you are sure to find the perfect match for your perfect pet.[newline][newline]Show & Tail is passionate about creating fun- stylish- and adorable apparel for your pet. We offer a diverse range of holiday wear- seasonal clothing- bandanas- and more.[newline][newline]Established in 1949- Pamson has been a leading manufacturer for more than 70 years with success with importers and retailers across the globe.[newline]Product Number: SP160233,https://assets.sellers.loblaw.ca/products/all/1127/160233_1.jpg?size=274,https://www.loblaws.ca/dog-fleece-coat-grey-plaid-with-cute-bone-design-w/p/SP160233
Pet Supplies,Weatherbeeta Therapy-Tec Dog Cooling Coat,6758,$51.20,,Fabric: Mesh- PVA Foam. Lining: PVA. Design: Logo- Plain. Elasticated Leg Straps- Highly Absorbent. Fastening: Touch and Close Fastening. Suitable for: Dogs.[newline]Product Number: SP198315,https://assets.sellers.loblaw.ca/products/all/1291/198315_1.jpg?size=274,https://www.loblaws.ca/weatherbeeta-therapy-tec-dog-cooling-coat/p/SP198315
Pet Supplies,Squeaky toy P8015,6683,$7.50,,Cute play toy that your pets can teether and chew. The toy can be used for play as well as for training. Colours are randomly selected upon purchase.[newline]Product Number: SP66955,https://assets.sellers.loblaw.ca/products/all/1174/66955_7369981160_2.jpg?size=274,https://www.loblaws.ca/squeaky-toy-p8015/p/SP66955
