Category,Product,Product ID,Price,Old Price,Description,Image URL,Product URL
Food,Cheese Tortellini Large,451,$12.00,,Product Number: 21395982_EA,https://assets.shop.loblaws.ca/products/21395982/b1/en/front/21395982_front_a01_@2.png,https://www.loblaws.ca/cheese-tortellini-large/p/21395982_EA
Food,Pasta- Acini Di Pepe,301,$2.99,,Product Number: 20317975014_EA,https://assets.shop.loblaws.ca/products/20317975014/b1/en/front/20317975014_front_a01_@2.png,https://www.loblaws.ca/pasta-acini-di-pepe/p/20317975014_EA
Food,Seasoning Salt,376,$3.29,,Product Number: 20023312_EA,https://assets.shop.loblaws.ca/products/20023312/b1/en/front/20023312_front_a01_@2.png,https://www.loblaws.ca/seasoning-salt/p/20023312_EA
Food,Spicy Hummus Chickpea Dip & Spread,526,$6.99,,Creamy Middle Eastern–inspired hummus is kicked up with the fiery heat of jalapeño peppers. Enjoy with assorted fresh dippers like red peppers- cucumbers and carrots- or use it to spice up everyday turkey and roast beef sandwiches. Also makes a great condiment for Mexican dishes – try it in a chicken quesadilla.[newline]Product Number: 20584218_EA,https://assets.shop.loblaws.ca/products/20584218/b1/en/front/20584218_front_a01_@2.png,https://www.loblaws.ca/spicy-hummus-chickpea-dip-spread/p/20584218_EA
Food,Assorted Gum Mint Berry Bottle,452,$4.79,,Product Number: 21207234_EA,https://assets.shop.loblaws.ca/products/21207234/b1/en/front/21207234_front_a01_@2.png,https://www.loblaws.ca/assorted-gum-mint-berry-bottle/p/21207234_EA
Food,Hummus Spicy Hot,302,$4.49,,With a spicy- chunky topping made with roasted red pepper pieces- this creamy hummus delivers a kick of heat to so many dishes and snacks. Enjoy it as a dip- spread it on sandwiches from turkey to avocado toast- or try it in a breakfast wrap with scrambled eggs and spinach.[newline]Product Number: 21124364_EA,https://assets.shop.loblaws.ca/products/21124364/b1/en/front/21124364_front_a01_@2.png,https://www.loblaws.ca/hummus-spicy-hot/p/21124364_EA
Food,Old Bay Seasoning,527,$15.99,,Product Number: 21122613_EA,https://assets.shop.loblaws.ca/products/21122613/b1/en/front/21122613_front_a01_@2.png,https://www.loblaws.ca/old-bay-seasoning/p/21122613_EA
Food,Oven Roasted Chicken Breast (Thin Sliced),377,$3.99,,Seasoned oven roasted chicken breast fully cooked with flax oil. 40% less sodium than PC oven roasted chicken breast.[newline]Product Number: 20302980_KG,https://assets.shop.loblaws.ca/products/20302980/b1/en/front/20302980_front_a01_@2.png,https://www.loblaws.ca/oven-roasted-chicken-breast-thin-sliced/p/20302980_KG
Food,Chocolate Banana Granola Minis - 5CT,303,$3.99,,Product Number: 21351847_EA,https://assets.shop.loblaws.ca/products/21351847/b1/en/front/21351847_front_a01_@2.png,https://www.loblaws.ca/chocolate-banana-granola-minis-5ct/p/21351847_EA
Food,Mug Cake Caramel Brownie with Caramel Topping,528,$5.99,,Experience the joy of baking in 60 seconds with Betty Crocker Mug Cakes- with single-serve packages of cake & brownie- with topping included. This is the perfect snack to treat yourself: your mug- your moment.[newline]Product Number: 21094979_EA,https://assets.shop.loblaws.ca/products/21094979/b1/en/front/21094979_front_a01_@2.png,https://www.loblaws.ca/mug-cake-caramel-brownie-with-caramel-topping/p/21094979_EA
Food,Spaghetti,453,$2.69,,One of the most common and well-known types of pasta- spaghetti has a long- thin shape. Try it with Bolognese sauce or in a carbonara dish with bacon and parmesan cheese.[newline]Product Number: 20794827_EA,https://assets.shop.loblaws.ca/products/20794827/b1/en/front/20794827_front_a01_@2.png,https://www.loblaws.ca/spaghetti/p/20794827_EA
Food,Flamin' Hot White Cheddar Popcorn Popped,378,$4.49,,Air-popped popcorn tossed in the flavours of white cheddar cheese and plenty of Flamin' Hot® heat. The popcorn flavour you didn't even know you were waiting for. This is one that you'll want to stash away from the family for your own personal enjoyment![newline]Product Number: 21311903_EA,https://assets.shop.loblaws.ca/products/21311903/b1/en/front/21311903_front_a01_@2.png,https://www.loblaws.ca/flamin-hot-white-cheddar-popcorn-popped/p/21311903_EA
Food,Carved Turkey Breast,529,$10.00,,Product Number: 21188706_EA,https://assets.shop.loblaws.ca/products/21188706/b1/en/front/21188706_front_a01_@2.png,https://www.loblaws.ca/carved-turkey-breast/p/21188706_EA
Food,Light Cream Cheese,304,$7.49,,Philadelphia Light Original Cream Cheese has 41% less fat than Philadelphia Original Cream Cheese- so you can feel better about indulging in the deliciousness of Philly. Philadelphia Cream Cheese traces its roots back to 1872- and it has been the standard of high quality cream cheese ever since. Today- it still sets the bar high for what cream cheese should be and is perfect for adding creaminess to anything. Philadelphia Original soft cream cheese is the perfect spread on a bagel in the morning or on a cracker as part of your favourite snack – it is also a great addition to any meal- from pasta sauces to appetizers to desserts. Make sure you always keep some on hand because everything seems just a little bit better with the creamy taste of Philly.[newline]No artificial flavours or colours[newline]Pairs well with bagels and toast[newline]Adds creaminess to recipes[newline]Product Number: 20866923002_EA,https://assets.shop.loblaws.ca/products/20866923002/b1/en/front/20866923002_front_a01_@2.png,https://www.loblaws.ca/light-cream-cheese/p/20866923002_EA
Food,Baby Spinach And Tender Red Lettuce,454,$3.99,,Thoroughly washed[newline]Product Number: 21203747_EA,https://assets.shop.loblaws.ca/products/21203747/b1/en/front/21203747_front_a01_@2.png,https://www.loblaws.ca/baby-spinach-and-tender-red-lettuce/p/21203747_EA
Food,Kï¿½fir 1% MF Strawberry,379,$5.79,,Available in a 1L format with a practical twist cap- Liberté’s non effervescent Kefir doesn’t have the typical effervescence of regular kefir and will help initiate and benefits more and more people to this probiotics product. Drink it by the spoonful or the glass or pour it over your favourite cereal![newline]Contains 10 strains of active cultures[newline]Provides two billion probiotics per 250 ml[newline]Made from an all-natural and short ingredient list[newline]6g of protein per 3/4 cup[newline]1% MF[newline]Product Number: 21216409_EA,https://assets.shop.loblaws.ca/products/21216409/b1/en/front/21216409_front_a01_@2.png,https://www.loblaws.ca/k-fir-1-mf-strawberry/p/21216409_EA
Food,Float Pops,530,$8.99,,Vanilla ice cream covered with cola- root beer or pink cream soda flavoured ice.[newline]Product Number: 21283329_EA,https://assets.shop.loblaws.ca/products/21283329/b1/en/front/21283329_front_a01_@2.png,https://www.loblaws.ca/float-pops/p/21283329_EA
Food,Butter Infused Turkey 7-9 Kg,305,$57.00,,Product Number: 21284943_EA,https://assets.shop.loblaws.ca/products/21284943/b1/en/front/21284943_front_a01_@2.png,https://www.loblaws.ca/butter-infused-turkey-7-9-kg/p/21284943_EA
