Category,Product,Product ID,Price,Old Price,Description,Image URL,Product URL
Baby,Munchkin Snack Dispenser Snack 12+ Months,1877,$7.99,,Product Number: 21374290_EA,https://assets.shop.loblaws.ca/products/21374290/b1/en/front/21374290_front_a01_@2.png,https://www.loblaws.ca/munchkin-snack-dispenser-snack-12-months/p/21374290_EA
Baby,Edison Chopsticks (Right-Handed) Owl,1802,$9.99,,Edison Owl Chopsticks for the right-handed is an ideal chopstick for beginner trainees. Its silicone finger rings will allow various finger sizes to fit. Embossed- flat tip of the chopstick allows easy and firm grasp of any kind of food. Made out of ABS and Silicone. After quickly mastering the 1st Step chopstick- go on to the 2nd Step chopstick![newline][newline]Edison Owl Chopsticks for the right-handed (Step 1)[newline]Adorable owl figurine locks the chopstick in place[newline]Beginner trainee chopstick learners (For ages 3 and up)[newline]Comfortable silicone finger rings for comfort[newline]Embossed- flat chopstick tip for grasping all kinds of food[newline]Made in Korea[newline]Product Number: SP223412,https://assets.sellers.loblaw.ca/products/all/1245/223412_1.jpg?size=274,https://www.loblaws.ca/edison-chopsticks-right-handed-owl/p/SP223412
Baby,Baby Soothing Relief Moisture Cream,1952,$10.99,,Fragrance free - Paraben-free - Hypoallergenic - Phthalate-free - Steroid-free.[newline][newline]AVEENO BABY SOOTHING RELIEF MOISTURE CREAM is clinically proven to moisturize and provide relief for extra dry- chapped or cracked skin for 24 hours. This exclusive soothing cream contains natural colloidal oatmeal and rich emollients- is non greasy and absorbs quickly. It is hypoallergenic and fragrance free- so it won't irritate sensitive skin.[newline][newline]Pediatrician recommended[newline]Product Number: 20922623_EA,https://assets.shop.loblaws.ca/products/20922623/b1/en/front/20922623_front_a01_@2.png,https://www.loblaws.ca/baby-soothing-relief-moisture-cream/p/20922623_EA
Home & Kitchen,Ultra Paper Towel- Ultra Abosrbent- 6 Rolls,2027,$6.99,$9.49,SpongeTowels Ultra is a Canadian made premium paper towel uniquely designed for ultra-absorbency so you’re always ready for real life messes. The Sponge Pockets® technology and double-sided embossing delivers ultra-absorbency. Nothing absorbs like it. With choose-a-size you can tackle any mess- big or small.[newline]Product Number: 21189812_EA,https://assets.shop.loblaws.ca/products/21189812/b1/en/front/21189812_front_a01_@2.png,https://www.loblaws.ca/ultra-paper-towel-ultra-abosrbent-6-rolls/p/21189812_EA
Baby,Baby Diaper Changing Table Folding Diaper Station Nursery Organizer for Infant (Grey),1953,$75.99,,LIVINGbasics Baby Changing Table- Folding Diaper Station Nursery Organizer for Infant (Grey)[newline]This brand new baby changing table makes life easier and more convenient for parents. The stand puts the table at proper height to stop Mom's back aches and pains. Moms needn't to bend over to change cloth or diapers. Equipped with 3 compartments aside the table- you can place diapers- towels and any other accessories conveniently. It can be folded easily if you finish all the tasks! With its space saving design- you can store it behind a door.[newline][newline][newline][newline]MULTIFUCTION DESIGN - LIVINGbasics baby changing table can be used as baby massaging table as well. It offers the comfort and practicality of an elevated changing and massaging station. It is designed at the proper height of parent to prevent mom’s back aches and pains from kneeling or bending when changing diapers to babies. It has open shelving which adds extra security.[newline][newline][newline]ENVIRONMENTALLY FRIENDLY MATERIAL - The surface of the top table is made of Oxford cloth- which is non-toxic and can be in directly contact with the skin and easy to clean. The soft sponge inside makes the child feel more comfortable.[newline][newline][newline]LARGE STORAGE ORGANIZER - Equipped with 3 compartments aside the table- you can place diapers- towels and any other accessories conveniently. The bottom storage space is also available to keep toys- diaper pail and baby clothes- etc. Meanwhile you can hang towels and baby clothes at the side of table.[newline][newline][newline]FOLDABLE CHANGING TABLE - With the foldable design- you can store it easily to save space- and also convenient for travelling.[newline][newline]STABLE COMPACT CONSTRUCTION - Non-skid feet covers and a sturdy frame keep the table stable and prevent movement to ensure your baby's safety.[newline][newline][newline]size[newline][newline][newline]Our baby changing table had passed ASTM-17 certification and CPSC certification.[newline][newline]Specifications[newline]Size: 31 1/2"x 25 3/16" x 37 3/8" (80 x 64 x 95cm)[newline]Bottom pallet load: 5kgs/11lbs[newline]Material: Oxford cloth + Iron frame[newline]Max load: 25kgs/55lbs[newline]Product Number: SP35963,https://assets.sellers.loblaw.ca/products/all/1024/35963_7647126950_1.jpg?size=274,https://www.loblaws.ca/baby-diaper-changing-table-folding-diaper-station/p/SP35963
Baby,MOBY Evolution Wrap - Charcoal,1878,$79.99,,Perfect for newborns- the close cuddle will help you bond your little one - even when youre on-the-go. It offers an easy-to-use- hands-free way to evenly distribute babys weight across your back and hips- making for a comfortable carry and hassle-free adventures. Plus- it will grow with your child until they reach 33 pounds- allowing you to change carrying positions once your little one has grown and gained some head control. Its made from a soft- breathable- blended fabric (70% Viscose / 30% Cotton Knit)- and comes in fashionable solids and trendy prints- making it the perfect- one-size-fits-all solution for any parent or caregiver. MOBY Close Enough to Kiss®[newline][newline]Perfect for newborns - hug them close to your heart- grows with baby- from newborn to toddler[newline]Inward- front and hip carrying positions[newline]One size fits all- comfortable to wear and hands-free convenience[newline]Soft- breathable fabric with some stretch[newline]Encourages parent/child bonding[newline]Product Number: SP31213,https://assets.sellers.loblaw.ca/products/all/1091/31213_5068427724_1.jpg?size=274,https://www.loblaws.ca/moby-evolution-wrap-charcoal/p/SP31213
Home & Kitchen,2-Ply Hypoallergenic Facial Tissues,2028,$1.99,,Product Number: 20970999_EA,https://assets.shop.loblaws.ca/products/20970999/b1/en/front/20970999_front_a01_@2.png,https://www.loblaws.ca/2-ply-hypoallergenic-facial-tissues/p/20970999_EA
Baby,Vertiplay Wall Toys - STEM Marble Run - Original Crayon Set,1803,$89.99,,Marble Run blurs the line between playing and learning. Create a Marble Run on the wall with a few simple ramps. Easily extendable and completely modular; there is no limit to the length or complexity of the VertiPlay Marble Run![newline][newline]Age suitability:[newline]3-5 years: Assisted Play[newline]5+ years: Free Play[newline]Product Number: SP70095,https://assets.sellers.loblaw.ca/products/all/1068/70095_7781266701_4.jpg?size=274,https://www.loblaws.ca/vertiplay-wall-toys-stem-marble-run-original-crayo/p/SP70095
Baby,Soft N Slo Squishies Color Your Own Cookies,1954,$29.08,,Decorate your very own DIY Squishy! Soft'n Slo Squishies DIYs lets you create your very own designs and patterns to create a squishy that is totally you. Draw- doodle- and squish! Markers sold separately[newline]Product Number: SP51923,https://assets.sellers.loblaw.ca/products/all/1069/51923_1.jpg?size=274,https://www.loblaws.ca/soft-n-slo-squishies-color-your-own-cookies/p/SP51923
Baby,Ivory Heart Fleece Blanket,1879,$27.99,,30''W x36''H[newline]100% polyester[newline]Machine wash; tumble dry[newline]Product Number: SP45572,https://assets.sellers.loblaw.ca/products/all/1049/45572_5382680140_1.jpg?size=274,https://www.loblaws.ca/ivory-heart-fleece-blanket/p/SP45572
