Category,Product,Product ID,Price,Old Price,Description,Image URL,Product URL
Home & Kitchen,Gala Stemless Red Wine 13.5oz,3002,$19.99,,Product Number: 21205733_EA,https://assets.shop.loblaws.ca/products/21205733/b1/en/front/21205733_front_a01_@2.png,https://www.loblaws.ca/gala-stemless-red-wine-13-5oz/p/21205733_EA
Office & School Supplies,Safco Value Sorter 36 Compartment Metal Flat Files Organizer in Black,3227,$311.14,,There is always value in organizing! To organize effectively you need the right tools for the right space. The Value Sorter will improve neatness and is a great addition to any mailroom- office- school- or store. Use compartments as a mailbox- material holder- or stationary sorter. The steel shell complete with support shelves and a solid fiberboard back ensure stability and durability. Compartments are formed with heavy-duty corrugated fiberboard. Unit has oversized compartments that comfortably hold up to 550 sheets of letter-size paper. Compartments are wide enough to easily accommodate letter-size file folders. Wide shelf fronts have built-in label holders (labels included).[newline][newline][newline]Tools Required: No[newline]Capacity - Sheet: 550[newline]Compartment Capacity: 5 lbs.[newline]Compartment Quantity: 36[newline]Compartment Size: 9 3/4"w x 12 1/2"d x 2 1/2"h[newline]Fits Folder Size(s): Letter[newline]Paint / Finish: Baked Enamel[newline]Material(s): Steel (shell- support shelves)- Corrugated Fiberboard (shelves)[newline]Fits Paper Size(s): Letter[newline]Assembly Required: Yes[newline]Color: Black[newline]Finished Product Dimensions: 32 1/4"w x 13 1/2"d x 38"h[newline]Finished Product Weight: 34 lbs[newline]Product Number: SP77474,https://assets.sellers.loblaw.ca/products/all/1133/77474_1.jpg?size=274,https://www.loblaws.ca/safco-value-sorter-36-compartment-metal-flat-files/p/SP77474
Office & School Supplies,Bestar Dayton 8 Cubby Bookcase in Bark Gray,3152,$237.29,,Dayton by Bestar desk is distinguishable by its large work surfaces and multiple areas of open and closed storage.[newline][newline]Features:[newline]Finish: Bark Gray[newline]Materials: High Density Commercial Grade Particle Board[newline]This bookcase features 4 shelves and 8 separate compartments[newline][newline]Specifications:[newline]Overall Product Dimensions: 62.8" H x 32.2" W x 11.6" D[newline]Product Weight: 84 lbs[newline]Product Number: SP60005,https://assets.sellers.loblaw.ca/products/all/1133/60005_1.jpg?size=274,https://www.loblaws.ca/bestar-dayton-8-cubby-bookcase-in-bark-gray/p/SP60005
Office & School Supplies,Flash Furniture Massaging Leather Executive Office Chair in Black,3077,$275.57,,Enjoy a relaxing massage in the privacy of your own office with this incredibly comfortable LeatherSoft upholstered massaging executive office chair. The included remote has a variable slider intensity mode to get to your desired comfort level and has a designated side pocket when not in use. LeatherSoft is leather and polyurethane for added softness and durability. Finding a comfortable chair is essential when sitting for long periods at a time. Having the support of an ergonomic office chair may help promote good posture and reduce future back problems or pain. Mid-back office chairs offer support to the mid-to-upper back region. The waterfall front seat edge removes pressure from the lower legs and improves circulation. Chair easily swivels 360 degrees to get the maximum use of your workspace without strain. The pneumatic adjustment lever will allow you to easily adjust the seat to your desired height.[newline][newline]Features :[newline]Finish: Black[newline]Contemporary Massaging Office Chair[newline]Black LeatherSoft Upholstery with Contrasting White Stitching[newline]Mid-Back Design with Headrest[newline]Built-In Lumbar Support[newline]CAL 117 Fire Retardant Foam[newline]Swivel Seat[newline]Heavy Duty Nylon Base[newline]Dual Wheel Casters[newline]LeatherSoft is leather and polyurethane for added Softness and Durability[newline]Remote Control Functions: Power On/Off Control- Lumbar and Thigh On/Off Control- Massages Lumbar and Thighs- Variable Intensity Levels- Side Pocket Remote Storage[newline][newline]Specifications :[newline]Product Dimensions : 41.5" H x 25" W x 24" D[newline]Product Weight : 29.2 lbs[newline]Seat Dimensions : 17.5" - 22.5" H x 19" W x 17" D[newline]Back Dimensions : 21.5" H x 18.5" W[newline]Arm Height : 24" - 28.75" H from floor; 7" H from seat[newline]Product Number: SP81507,https://assets.sellers.loblaw.ca/products/all/1133/81507_1.jpg?size=274,https://www.loblaws.ca/flash-furniture-massaging-leather-executive-office/p/SP81507
Home & Kitchen,Begin Home Decor 'Golf Island Overhead View' - Fine art print 36x36,3003,$219.99,,Our paintings are made in Canada- using a top quality canvas of 410g per square meter. We use giclee printing with pigmented ink- designed to meet the longevity requirements of museums and galleries. They ensure uniformity of color shades for more than 200 years. Maintenance: Wipe dry only.[newline]Product Number: SP166721,https://assets.sellers.loblaw.ca/products/all/1271/166721_1.jpg?size=274,https://www.loblaws.ca/begin-home-decor-golf-island-overhead-view-fine-ar/p/SP166721
Office & School Supplies,Monarch Specialties I 7548 Computer Desk - 48"L / Brown Reclaimed Wood / Black Metal,3228,$286.97,,Look at your home office from a different angle with this computer desk featuring a storage hutch. Finished in a brown reclaimed wood-look laminate- the compact desktop has side panels that slant to seamlessly align with the attractive- trapezoid-shaped metal legs for a clean look. The hutch includes 1 long shelf in a contrasting black finish that is the ideal size to hold small items like wireless speakers or a block of sticky notes. Supporting the desktop is a sturdy metal base in black with a support bar on back that runs parallel to the shelf. This contemporary laptop or writing table with a space-saving design is a great choice if you use your living room or bedroom as a home office.[newline]Computer desk in a brown reclaimed wood-look finish featuring a small hutch with 1 long shelf in a black finish[newline]Sturdy metal base in a black finish provides stability and features trapezoid-shaped legs for a sleek- contemporary look[newline]Finished on all sides for flexible placement anywhere in a home office[newline]Assembly required: Illustrated instructions and all hardware are provided for convenience (additional tools may be needed)[newline]Product dimensions: 47.25 inches L x 23.75 inches W x 39.25 inches H[newline]Product Number: SP196227,https://assets.sellers.loblaw.ca/products/all/1277/196227_1.jpg?size=274,https://www.loblaws.ca/monarch-specialties-i-7548-computer-desk-48-l-brow/p/SP196227
Office & School Supplies,FurnitureR Contemporary Ergonomic Adjustable Height Swivel Desk Chair White,3153,$239.99,,This office chair has an elegant look that complements the modern decor in your home office. Its frame is made from metal- and built on five rounded casters to easily move you from task to task. The backrest and gently-contoured seat are upholstered in white PU for tons of classic appeal in your space. They're also stuffed with foam for extra comfort while you sit. Plus- this office chair has seat height adjustment and a tilt mechanism so you can tailor the chair to your liking.[newline][newline]Features[newline][newline]Pneumatic seat height adjustment[newline]360 degree swivel seat- perfect for office- game table- or any use[newline]Structure made of metal is firm and stable[newline]Effective waterproof on PU surface[newline]Easy to care for and maintain to wipe it with a clean and damp cloth[newline]Assembly is required and simple[newline]Product Number: SP177095,https://assets.sellers.loblaw.ca/products/all/1261/177095_7025553483_1.jpg?size=274,https://www.loblaws.ca/furniturer-contemporary-ergonomic-adjustable-heigh/p/SP177095
Home & Kitchen,HVTools Electric 3 pcs Pliers Kit,3004,$38.99,,HVTools Electric 3pcs Pliers Kit has a chrome nickel steel- induction hardened cutting edges that stay sharper for longer and improved durability. Machined jaws provide maximum grip strength.[newline]HVTools Electric 3pcs Pliers Kit has a chrome nickel steel[newline]induction hardened cutting edges that stay sharper for longer and improved durability.[newline]Machined jaws provide maximum grip strength.[newline]Product Number: SP135090,https://assets.sellers.loblaw.ca/products/all/1177/135090_1.jpg?size=274,https://www.loblaws.ca/hvtools-electric-3-pcs-pliers-kit/p/SP135090
Office & School Supplies,Bestar Universel 30" x 60" Table Desk with Round Metal Legs - Bark Grey,3229,$339.99,,Description[newline][newline]Items Included[newline][newline]Table Desk[newline][newline][newline]The Universel collection has everything you need. You can furnish several rooms with the large variety of complementary furniture pieces found in this unique collection.[newline][newline]Dimensions[newline][newline]Overall Dimensions: 59.3"W x 29.5"D x 29"H[newline][newline]Specifications[newline][newline]GOOD QUALITY: Made from high-density commercial-grade particle board compliant with TSCA Title VI. Durable laminate finish. Desktop is 1" thick.[newline]CONVENIENT: It can fit in any room and adapt to many uses. Leg levelers to adapt to any floor irregularities.[newline]MODERN LOOK: This table desk features round metal legs in gloss silver finish to fit perfectly in modern spaces and add a stylish touch to any office. It has all the elements to create a personalized office space.[newline]10-YEAR LIMITED WARRANTY: Warranted to the original owner against defects in materials or workmanship. Surface resists scratches- stains and wear.[newline]Assembly required (2 people).[newline]MADE IN CANADA: Excellent customer support.[newline]Product Number: SP142534,https://assets.sellers.loblaw.ca/products/all/1144/142534_3500547712_3.jpg?size=274,https://www.loblaws.ca/bestar-universel-30-x-60-table-desk-with-round-met/p/SP142534
Office & School Supplies,Bullet Slim Aluminium Ballpoint Pen,3079,$4.20,,Slim aluminium glazed ballpoint pen. Elegant design. Twist mechanism. Length 13cm.[newline]Product Number: SP212629,https://assets.sellers.loblaw.ca/products/all/1291/212629_1.jpg?size=274,https://www.loblaws.ca/bullet-slim-aluminium-ballpoint-pen/p/SP212629
