Category,Product,Product ID,Price,Old Price,Description,Image URL,Product URL
Toys- Games & Hobbies,Dinosaurs Brontosaurus,8031,$40.24,,The Brontosaurus from Schleich DINOSAURS has a long tail- an enormous body and a narrow neck. The dinosaur grew to around 15 tons and 22 m. While skeletons of the Brontosaurus have been found- scientists have never found a skull. It probably had a small head similar to the Apatosaurus. The name Brontosaurus means "thunder lizard." Scientists used to believe that the dinosaur snapped its tail like a whip.[newline]Product Number: SP136744,https://assets.sellers.loblaw.ca/products/all/1069/136744_1.jpg?size=274,https://www.loblaws.ca/dinosaurs-brontosaurus/p/SP136744
Toys- Games & Hobbies,Marvel 2017 Ford Gt W/Miles Morales 1/24 Vehicle,7956,$41.99,,Hollywood Rides captures the essence of Hollywood's most iconic vehicles and delivers them as die-cast collectibles with the iconic Jada style. This 2017 Ford GT takes its styling cues directly from the friendly neighborhood web-slinger and includes a 100% die-cast Miles Morales figure.[newline]Product Number: SP157982,https://assets.sellers.loblaw.ca/products/all/1253/157982_1.jpg?size=274,https://www.loblaws.ca/marvel-2017-ford-gt-w-miles-morales-1-24-vehicle/p/SP157982
Toys- Games & Hobbies,Gogo Driver Custom Design Police Car Play Track,7806,$34.99,,Get ready to let the creativity and energy run free with this fun and engaging toy by Toy Chef. The interchangeable tracks are designed to allow children to develop tracks and landscapes of their own- and to test the vehicles ability to stay on the tracks. With hours of fun waiting to be had- you can be sure your child will love to play with this toy.[newline]Product Number: SP30028,https://assets.sellers.loblaw.ca/products/all/1090/30028_1.jpg?size=274,https://www.loblaws.ca/gogo-driver-custom-design-police-car-play-track/p/SP30028
Toys- Games & Hobbies,Vintage Gramophone- Music Box,7881,$56.19,,Robotime Vintage Gramophone AM43 is a retro-style DIY music box with beautiful details. There is a maiden in light dress standing in the center- flowers and lively birds make you feel coming into a serene wood. Wind up after finished and see them spinning with melody is a lovely experience.[newline]Product Number: SP136706,https://assets.sellers.loblaw.ca/products/all/1069/136706_1.jpg?size=274,https://www.loblaws.ca/vintage-gramophone-music-box/p/SP136706
Toys- Games & Hobbies,Small Animal Boarding,8032,$49.68,,Cozy area for hamsters and guinea pigs- with an opening to the outdoor enclosure where the rabbits play. Includes a hamster wheel.[newline]Product Number: SP17540,https://assets.sellers.loblaw.ca/products/all/1069/17540_1.jpg?size=274,https://www.loblaws.ca/small-animal-boarding/p/SP17540
Toys- Games & Hobbies,Pokemon TCG XY Breakpoint Booster Pack for 6 years and Up,7957,$38.98,,Pokmon TCG: XYBREAKpoint expansion features brand-new Pokmon BREAK[newline]Each booster pack contains 10 additional game cards[newline]Expand your collection![newline]Product Number: SP159991,https://assets.sellers.loblaw.ca/products/all/1127/159991_1.jpg?size=274,https://www.loblaws.ca/pokemon-tcg-xy-breakpoint-booster-pack-for-6-years/p/SP159991
Toys- Games & Hobbies,Ride On Deer,7807,$189.99,,This gorgeous wooden ride on deer exclusive to the Petilou Collection has a sturdy wooden structure and storage pocket for little ones to carry their treasures around. A great way for little ones to get exercise at the same time as having fun. Learning how to push themselves along helps them develop strength- balance and coordination that they'll need for walking- running and cycling. As they grow they'll love being able to choose which direction to go in- giving them a healthy sense of independence.[newline]Product Number: SP51204,https://assets.sellers.loblaw.ca/products/all/1074/51204_1.jpg?size=274,https://www.loblaws.ca/ride-on-deer/p/SP51204
Toys- Games & Hobbies,Ladybug Fancy Luncheon Napkins 16/pkg by Creative Converting,7882,$22.10,,Keep little hands and faces cute as a bug with our Ladybug Fancy Luncheon Napkins.[newline][newline]The paper napkins are decorated with two sweet red ladybugs in the center- surrounded by a border of red and black trimmed with white polka dots.[newline][newline]They're adorably strong and can handle the biggest spills.[newline][newline]Stack them near your food table to complement your little girl's birthday party.[newline][newline]Our Ladybug Fancy Luncheon Napkins measure 6.5 in square and come 16 to a package.[newline]Product Number: SP110959,https://assets.sellers.loblaw.ca/products/all/1127/110959_1.jpg?size=274,https://www.loblaws.ca/ladybug-fancy-luncheon-napkins-16-pkg-by-creative/p/SP110959
Toys- Games & Hobbies,Football Shape Luncheon Plates 8/pkg by Creative Converting,7958,$20.59,,Football Shaped Luncheon Plates- 7 in[newline][newline]Quantity 8 per package[newline][newline]Football Themed Birthday Party Supplies and Tableware[newline]Product Number: SP104658,https://assets.sellers.loblaw.ca/products/all/1127/104658_1.jpg?size=274,https://www.loblaws.ca/football-shape-luncheon-plates-8-pkg-by-creative-c/p/SP104658
Toys- Games & Hobbies,Pirates Redcoat Bastion,7808,$81.51,,The massive stone bastion of the redcoats is enthroned on steep cliffs in the sea. In their well-armed bastion- the soldiers guard a valuable gold treasure- which they keep hidden in a secret treasure dungeon. Neither storm and wind- nor thieving pirates can scare the redcoats- because with their large cannon they fled the greedy privateers with lightning-fast projectiles in no time. The two pirates who are approaching under the cover of the night should better watch out. Like the pirates- the redcoats dream of finding their way to the legendary treasure island. Who will be successful first?[newline]Product Number: SP51618,https://assets.sellers.loblaw.ca/products/all/1069/51618_1.jpg?size=274,https://www.loblaws.ca/pirates-redcoat-bastion/p/SP51618
