Category,Product,Product ID,Price,Old Price,Description,Image URL,Product URL
Office & School Supplies,3-Ring Binder 3" Black by Shop Bargain Club,3903,$10.60,,Product Number: SP104894,https://assets.sellers.loblaw.ca/products/all/1139/104894_2101738373_1.jpg?size=274,https://www.loblaws.ca/3-ring-binder-3-black-by-shop-bargain-club/p/SP104894
Electronics & Batteries,Ultimate Lithium Aa Batteries- 4 Pack,4053,$10.99,,Lithium AA Batteries- 4 ct[newline]Product Number: 21050137_EA,https://assets.shop.loblaws.ca/products/21050137/b1/en/front/21050137_front_a01_@2.png,https://www.loblaws.ca/ultimate-lithium-aa-batteries-4-pack/p/21050137_EA
Office & School Supplies,Star Wars The Mandalorian Cutest In The Galaxy Novelty Pen (Brown/Green),3978,$8.20,,Material: Plastic. Black Ink. 100% Officially Licensed. Design: 3D- Ears- Pom Pom- Text. Characters: Baby Yoda.[newline]Product Number: SP212523,https://assets.sellers.loblaw.ca/products/all/1291/212523_1.jpg?size=274,https://www.loblaws.ca/star-wars-the-mandalorian-cutest-in-the-galaxy-nov/p/SP212523
Electronics & Batteries,Ce246a Hp Color Laserjet 110v Fuser Kit for Cp4025 & Cp4525,4128,$321.10,,Compatible printers: HP Color LaserJet CM4540 MFP- HP Color LaserJet Enterprise M680z MFP- HP Color LaserJet Enterprise M651- HP Color LaserJet CP4025- HP Color LaserJet CP4525[newline]Product Number: SP182903,https://assets.sellers.loblaw.ca/products/all/1304/182903_1.jpg?size=274,https://www.loblaws.ca/ce246a-hp-color-laserjet-110v-fuser-kit-for-cp4025/p/SP182903
Electronics & Batteries,MAX Alkaline AA Batteries- 4 Pack,4054,$7.49,,Long-lasting power and innovation is what the Energizer MAX family is all about. Meet our longest-lasting AA and AAA Energizer MAX batteries yet. They also hold their power for up to 10 years while in storage- so you have power when you need it most. Plus- the AA and AAA sizes are designed to protect devices from leakage of fully used batteries up to 2 years. So- when it comes to toys- digital cameras- and other valuable devices- you can feel confident knowing you have the long-lasting power and protection you expect from Energizer. *Energizer will repair or replace- at our option- any device damaged by leakage from Energizer MAX Alkaline batteries either during the life of the battery or within two years following the full use of the battery. If exact replacement is not available- devices may be replaced with a product of comparable market value at the time of claim. Leaking battery and damaged device must be provided to Energizer as proof of claim. Energizer reserves the right to deny claims of damage caused by misuse or modification of the batteries or device.[newline][newline]Features & Benefits[newline]4-pack of Energizer MAX alkaline AA batteries[newline]Our #1 Longest Lasting MAX AA battery powers everyday devices[newline]Leak resistant-construction protects your devices from leakage of fully used batteries for up to 2 years. Bonus: It's guaranteed.*[newline]Power for your nonstop family's must-have devices like toys- flashlights- clocks- remotes- and more[newline]Holds power up to 10 years in storage—so you're never left powerless[newline]From the makers of the #1 longest lasting AA battery (Energizer Ultimate Lithium)- and the Energizer Bunny[newline]Energizer created the world's first zero mercury alkaline battery (commercially available since 1991)- and it hasn't stopped innovating since.[newline]Product Number: 21080888_EA,https://assets.shop.loblaws.ca/products/21080888/b1/en/front/21080888_front_a01_@2.png,https://www.loblaws.ca/max-alkaline-aa-batteries-4-pack/p/21080888_EA
Office & School Supplies,Bowery Hill 31" x 36" x 72" Mobile Activity Table in Yellow,3904,$564.75,,Bowery Hill's warp resistant thermal fused laminate rectangular activity table features a 1.125'' top and a thermal fused laminate work surface. This Rectangular Laminate activity table provides a durable work surface that is versatile enough for everything from computers to projects or group lessons. This mobile activity table enhances collaborative learning by allowing students to quickly group tables together and lock the wheels for non-movement. Sturdy steel legs adjust from 22.25'' - 30.37'' high and have a brilliant chrome finish. The 1.125'' thick particle board top also incorporates a protective underside backing sheet to prevent moisture absorption and warping. T-mold edge banding provides a durable and attractive edging enhancement that is certain to withstand the rigors of any classroom environment. This model is featured in a beautiful Yellow finish that will enhance the beauty of any school setting.[newline][newline]Features:[newline]Color: yellow[newline]Scratch and Stain Resistant Surface[newline]16 Gauge Tubular Steel Legs[newline]Black Edge Band- Powder Coated Upper Legs and Chrome Lower Legs[newline]Locking Casters[newline]Legs Adjust in 1'' Increments[newline]1.125'' Thick Thermal Fused Yellow Laminate Top[newline]Seating Capacity(WxD): 24x48 - 2 Adults- 4 Children; 30x48 - 4 Adults- 6 Children[newline]Seating Capacity(WxD): 30x60 - 4 Adults- 8 Children; 30x72 & 36x72 - 8 Adults- 10 Children[newline][newline]Specifications:[newline]Overall Dimensions: 30.37" H x 36" W x 72" D[newline]Product Number: SP90325,https://assets.sellers.loblaw.ca/products/all/1133/90325_1.jpg?size=274,https://www.loblaws.ca/bowery-hill-31-x-36-x-72-mobile-activity-table-in/p/SP90325
Office & School Supplies,Nicer Interior Racing Style Game Chair Reclining Gaming Chair Ergonomic Computer Chair for Gamer with Head Cushion Adjustable Armrest and Footrest (White),3979,$229.99,,Racing Style Game Chair Reclining Gaming Chair Ergonomic Computer Chair for Gamer with Head Cushion Adjustable Armrest and Footrest[newline]Enjoy your working- gaming- or relaxing time with the racing-style game chairs.[newline]Upholstered in top quality vinyl leather- mesh seating lining added to the comfort and breathability of the chair.[newline]The lock-tilt mechanism is adjustable to your seating comfort.[newline]Chrome base and nylon wheel castors add to the stability and durability of the chair.[newline]Available in red- white and blue variations.[newline]Maximum weight capacity up to 250lbs.[newline]Key Features[newline]PVC + Mesh upholstery[newline]Tilt and lock mechanism[newline]Height adjustable padded armrests[newline]It comes with a head cushion and back cushion.[newline]Armrests are adjustable in height.[newline]Pneumatic seat height adjustment; gas lift 100mm; class 2[newline]360 Degree swivel- 90 to 180 degree backwards movement[newline]Luxurious synthetic leather upholstery. With adjustable footrest support.[newline]Maximum capacity: 300LB[newline]Dimensions[newline]Overall : 45.6" H x 25.5" W x 22.4" D[newline]Seat Height - Floor to Seat : 18.1"[newline]Seat Width - Side to Side : 19.6"[newline]Chair Back Height - Seat to Top of Back : 27.55"[newline]Product Number: SP38523,https://assets.sellers.loblaw.ca/products/all/1106/38523_1.jpg?size=274,https://www.loblaws.ca/nicer-interior-racing-style-game-chair-reclining-g/p/SP38523
Electronics & Batteries,Volkano Wrap series 14.1" Laptop sleeve Black,4129,$22.99,,The VK-7022 14.1" Wrap series laptop sleeve is made of neoprene material- with a slimline laptop sleeve and superior padding for protection.[newline]Product Number: SP133501,https://assets.sellers.loblaw.ca/products/all/1090/133501_1.jpg?size=274,https://www.loblaws.ca/volkano-wrap-series-14-1-laptop-sleeve-black/p/SP133501
Office & School Supplies,Nicer Interior Ergonomc Designer Office Task Comfort Chair Middle Back Leather Executive Chair Chocolate Brown Real Leather,3905,$289.00,,Description[newline][newline]This chair merges sophistication and sensibility in a tasteful blend for maximum customer satisfaction. With carefully crafted materials including genuine cow leather and superior construction for lumbar support- this executive chair will last a long time.[newline]Product Details[newline][newline]Swivel: No[newline]Lumbar Support: Yes[newline]Tilt Mechanism: No[newline]Armed[newline][newline]Armrest Type: Fixed[newline]Product Number: SP35545,https://assets.sellers.loblaw.ca/products/all/1106/35545_8869582089_1.jpg?size=274,https://www.loblaws.ca/nicer-interior-ergonomc-designer-office-task-comfo/p/SP35545
Office & School Supplies,Safco Products 37"D Tube-Stor KD Roll File 18 Tube (Qty 2),3980,$291.77,,This tube file storage roll file is great for long-term or short-term storage. The Tube-Stor will accommodate your filing needs with sturdy and economic design that allows you to stack your files. You can also store multiple size documents in the same file with built-in tube length adjuster tabs that extend to 24"- 30"- and 36". The Tub-Stor roll file is the perfect low-cost system for storage.[newline][newline]Features :[newline]Purchased in sets of 2 only[newline]Finish White[newline]Labeling Grid on Inside Front Flap for Easy Identification of Contents[newline]Includes 18 3 3/4" tubes[newline]Corrugated Fiberboard Construction with Wood side Panels for Extra Strength[newline]Built-in Tube Length Adjuster Tabs let you Customize Tube Lengths[newline]Stackable for High Volume Heeds[newline]Assembly required[newline][newline]Specifications :[newline]Product Weight : 11 lbs (each)[newline]Product Dimensions : 11.55" H x 23.5" W x 37" D[newline]Product Number: SP76326,https://assets.sellers.loblaw.ca/products/all/1133/76326_1.jpg?size=274,https://www.loblaws.ca/safco-products-37-d-tube-stor-kd-roll-file-18-tube/p/SP76326
