Category,Product,Product ID,Price,Old Price,Description,Image URL,Product URL
Baby,Diapers Mega Size 2,1577,$12.99,,Product Number: 21302792_EA,https://assets.shop.loblaws.ca/products/21302792/b1/en/front/21302792_front_a01_@2.png,https://www.loblaws.ca/diapers-mega-size-2/p/21302792_EA
Baby,Bc Babycare Baby'S Ceramic Scissors Mint,1502,$32.99,,Prepare your baby's meal with this efficient ceramic scissors. Design to be easily and comfortably held during cutting. Blades are made from ceramic- sharp and long-lasting; scissors' structure is made with PP- can withstand boiling water or UV sanitizing. The tips are rounded and blunt- to prevent accidentally harming children. Comes with a storage stand and a locking mechanism to prevent misplacing. Easy and simple to clean.[newline]Materials: Zirconia- PP- TPE[newline]Weight: 64g[newline]Dimension: 7.5cm x 17cm[newline]Color: Clouds Green[newline]Product Number: SP223405,https://assets.sellers.loblaw.ca/products/all/1245/223405_1.jpg?size=274,https://www.loblaws.ca/bc-babycare-baby-s-ceramic-scissors-mint/p/SP223405
Baby,Grey Cable-Knit Receiving Blanket,1652,$49.99,,To snuggle inside this luxuriously plush blanket is like being wrapped in a cloud made of cotton candy. Soft fabric- a cable-knit look and the perfect color-everything about this piece is precious.[newline]Product Number: SP21719,https://assets.sellers.loblaw.ca/products/all/1049/21719_1.jpg?size=274,https://www.loblaws.ca/grey-cable-knit-receiving-blanket/p/SP21719
Baby,Stage 3 Wheat Biscuit Baby Cereal,1727,$4.99,,Now that baby has experienced different tastes and textures- GERBER Stage 3 Wheat Biscuit Baby Cereal (227 g) is perfect for little ones 8 months and older. With the smell- taste and texture of biscuit- feel good knowing every serving contains calcium- iron- and other essential nutrients that support baby's normal growth and development and probiotics to support a healthy gut flora. Since our cereals already contain milk- all you have to do is add water for quick- super convenient- and wholesome goodness. Made with no added sugar or salt**- and with no preservatives- artificial colours or flavours. Pair with a GERBER Veggie and Fruit Purée for extra nutrition. Introduce new flavours and textures to baby as they grow with the next stage of GERBER cereals! Also available in Oat Banana Mango- Multigrain Yogurt Apple Pear Banana- Multigrain Yogurt Raspberry and Multigrain Yogurt Blueberry. GERBER Stage 3 Wheat Biscuit Baby Cereal (227 g) is an excellent source of essential nutrients. With 100% of baby's daily recommended amount of iron which contributes to normal cognitive development; .Added probiotic B. lactis* contributes to baby's healthy gut flora. Different textures and flavours help expand baby's taste buds; ;No added salt** or sugar- and no preservatives- artificial colours or flavours.*1 billion B. lactis per 28 g **All cereal-based foods for babies under 12 months should not contain salt[newline]Product Number: 20358339010_EA,https://assets.shop.loblaws.ca/products/20358339010/b1/en/front/20358339010_front_a01_@2.png,https://www.loblaws.ca/stage-3-wheat-biscuit-baby-cereal/p/20358339010_EA
Baby,Contour Change Pad Cover and Portable Changing Pad (Waterproof) Bundle,1653,$39.99,,This soft changing pad cover is designed to fit 3 inch pads and is fully elasticized for a perfect fit. Your precious baby will simply love the soft and soothing comfort of Kushies' linens. Hospitals have been swaddling babies in cotton flannel for decades because of the soft smooth feel on baby's skin. That's why Kushies uses premium 100% breathable cotton flannel for your baby. All linens are generously sized and allow for shrinkage. These sheets are available in a variety of mix and match- trendy prints and solids including black & white to match any nursery! Ethically made in Canada. Other sizes available.[newline]Kushies best-selling Portable Changing Pad Liners are mommy faves! Used on top of the changing pad or on any surface that needs protection. Great for on-the-go- this multi-use changing pad liner fits perfectly in the diaper bag. The generous size allows for extra coverage to fully protect your baby- especially in public places where you need it the most.Our flat changing pad liners are 100% premium quality cotton for protectionagainst babys skin with a waterproof bottom and a bias trim for added durability. These liners are a great addition to any diaper bag as they are extremely light- and compact.Our larger than most waterproof changing pad liners measure 20 x 30. This size allows extra coverage to protect your baby while in use- as well as the ability to use it for a variety of other functions.Our Portable Changing Pads come in a variety of colours and patterns. We offer 100% Cotton Flannel- Terry- Organic Jersey & Bamboo to fit everyones needs.[newline]Product Number: SP23332,https://assets.sellers.loblaw.ca/products/all/1042/23332_1.jpg?size=274,https://www.loblaws.ca/contour-change-pad-cover-and-portable-changing-pad/p/SP23332
Baby,Deep Conditioner - 33oz,1578,$63.99,,Our Deep Conditioner is infused with Hawaiian kukui seed oil to help repair hair- leaving it silky and smooth. Apply onto ends for optimal moisture and movement- leave on hair for at least five minutes. For a deeper treatment- try wrapping hair in a warm towel or shower cap for 15 minutes to help the ingredients penetrate deeper before rinsing.[newline][newline]Features[newline]Gentle pH of 4.5 - 5.5[newline]For children and adults[newline]Key ingredients: rosemary and calendula[newline]For all hair types and textures[newline]Rich in moisture and protein[newline]Organic extracts leave hair soft- smooth and silky without weighing it down[newline]No soy- gluten- honey- peanut or dairy[newline]Vegan[newline]Product Number: SP23805,https://assets.sellers.loblaw.ca/products/all/1075/23805_0817669244_1.jpg?size=274,https://www.loblaws.ca/deep-conditioner-33oz/p/SP23805
Baby,Diapers- Size 1- 108 Count,1503,$26.99,,Product Number: 21280017_EA,https://assets.shop.loblaws.ca/products/21280017/b1/en/front/21280017_front_a01_@2.png,https://www.loblaws.ca/diapers-size-1-108-count/p/21280017_EA
Baby,Pamper Unscented,1728,$27.99,,A trusted clean- Pampers Baby Wipes clean and wipe away germs and are fragrance-free for delicate skin. These hardworking wipes are 4x stronger* for tough messes. Hypoallergenic- Pampers Unscented Wipes are alcohol-free- fragrance-free- paraben-free- and latex-free.**[newline]From Pampers- the #1 pediatrician recommended brand. For healthy skin- use Pampers Wipes together with Pampers Baby-Dry diapers.[newline]*Vs. leading U.S. sub-brand[newline]**Natural rubber[newline]Product Number: 21284750_EA,https://assets.shop.loblaws.ca/products/21284750/b1/en/front/21284750_front_a01_@2.png,https://www.loblaws.ca/pamper-unscented/p/21284750_EA
Baby,Baby Soothing Relief Moisture Cream,1654,$7.49,,- Hypoallergenic - Steroid-free.[newline][newline]AVEENO BABY SOOTHING RELIEF MOISTURE CREAM is clinically proven to moisturize and provide relief for extra dry- chapped or cracked skin for 24 hours. This exclusive soothing cream contains natural colloidal oatmeal[newline]Product Number: 20922622_EA,https://assets.shop.loblaws.ca/products/20922622/b1/en/front/20922622_front_a01_@2.png,https://www.loblaws.ca/baby-soothing-relief-moisture-cream/p/20922622_EA
Baby,Organic Rice Rusks- Blueberry Apple Beet- Baby Snacks,1729,$4.99,,Has your little one started teething? GERBER Organic Rice Rusks- Blueberry Apple Beet- Baby Snacks (24 Rusks- 50 g) are perfect for this stage. They dissolve easily- are easy to grasp and hold- all while soothing those teething gums. Each rice rusk is made with real fruits and veggies. They are gluten-free with no artificial colours or flavours- and contain no added salt*. Plus- they come as 12 individually wrapped 2-packs- making them perfect for when you and baby are on-the-go. Our recipes are lovingly made with carefully selected- 100% wholesome ingredients before being quality tested to ensure they’re good enough to be called GERBER. Try both yummy flavours of GERBER Organic Rice Rusks: Mango Banana Carrot- and Blueberry Apple Beet. Appropriate for babies 7 months and up. ; ;; ;•A perfect first snack for baby – our Rice Rusks dissolve easily (they are melt-in-your-mouth good)- are easy to hold- and soothes teething gums; ;•Made with carefully selected- 100% wholesome ingredients like real fruits and veggies; ;•GERBER Organic Rice Rusks contain no artificial colours or flavours- no added salt*- and are gluten-free; ;•GERBER Organic Rice Rusks- Baby Snacks are non-GMO**; ;•Conveniently wrapped in individual 2-packs- making them perfect for when you and baby are on-the-go; ;•*All cereal-based foods for babies under 12 months should not contain added salt.**Not made with genetically engineered ingredients- like all organic products.[newline]Product Number: 21181650_EA,https://assets.shop.loblaws.ca/products/21181650/b1/en/front/21181650_front_a01_@2.png,https://www.loblaws.ca/organic-rice-rusks-blueberry-apple-beet-baby-snack/p/21181650_EA
