Category,Product,Product ID,Price,Old Price,Description,Image URL,Product URL
Office & School Supplies,Manchester United FC Official Retractable Pen,3452,$4.20,,A retractable pen with the team name printed on the side and produces blue ink. Approx 14.5cm long. Officially licensed product.[newline]Product Number: SP213107,https://assets.sellers.loblaw.ca/products/all/1291/213107_1.jpg?size=274,https://www.loblaws.ca/manchester-united-fc-official-retractable-pen/p/SP213107
Office & School Supplies,DG Office Home Finance & Bill Organizer - Assorted,3302,$22.74,,DG Office Home Finance & Bill Organizer - Assorted[newline][newline]Product ships in assorted styles based on warehouse availability.[newline]Product Number: SP65388,https://assets.sellers.loblaw.ca/products/all/1127/65388_1.jpg?size=274,https://www.loblaws.ca/dg-office-home-finance-bill-organizer-assorted/p/SP65388
Office & School Supplies,Lanai Modern Faux Leather & Metal Office Chair in Grey with Black Leg,3377,$410.44,,With work-from-home situations so much more prevalent- there is no reason why we shouldn't make those work spaces as comfortable as we can. Ergonomic support and stylish looks combine in this faux leather office chair - with rolling wheels for the finishing touch. Adjustable height and full swivel- along with tilt mechanisms to makes it easy to find your ideal working height and angle. Great for gaming and in-office desk spaces too.[newline]Product Number: SP152574,https://assets.sellers.loblaw.ca/products/all/1104/152574_1.jpg?size=274,https://www.loblaws.ca/lanai-modern-faux-leather-metal-office-chair-in-gr/p/SP152574
Office & School Supplies,Frozen 8"X10" Sticker Sheet,3528,$12.00,,Frozen 8"X10" Sticker Sheet[newline]Product Number: SP158116,https://assets.sellers.loblaw.ca/products/all/1127/158116_9064357368_1.jpg?size=274,https://www.loblaws.ca/frozen-8-x10-sticker-sheet/p/SP158116
Office & School Supplies,Back To The Future VHS Style Premium Notebook,3453,$22.95,,Premium A5 notebook. VHS design. Comes with a card display wrap. Size: 14cm x 21cm. This is an officially licensed product.[newline]Product Number: SP209663,https://assets.sellers.loblaw.ca/products/all/1291/209663_1.jpg?size=274,https://www.loblaws.ca/back-to-the-future-vhs-style-premium-notebook/p/SP209663
Office & School Supplies,UHU White Tack Re-Usable Adhesives (Pack Of 12),3378,$25.20,,Reusable white adhesive. No show through on white paper. No colour staining. Repositionable. Quick & clean. For temporarily fixing paper and more. 12 wallets- each individual carded euro hook wallet.[newline]Product Number: SP214193,https://assets.sellers.loblaw.ca/products/all/1291/214193_1.jpg?size=274,https://www.loblaws.ca/uhu-white-tack-re-usable-adhesives-pack-of-12/p/SP214193
Office & School Supplies,Flash Furniture Hercules Church Stacking Guest Chair in Brown,3303,$556.37,,This beautiful- supremely comfortable padded chair will ensure your guests have an enjoyable experience whether you're hosting an all-day seminar- serving a 10 course meal or delivering your most inspirational sermon. Unlike pew seating- these chairs give you the capability to create different seating configurations as often as you wish making them an ideal seating solution for any venue. The auditorium chair with 4" thick seat are generously padded and covered in durable fabric upholstery. The spacious- 21" wide seat has a waterfall edge that provides an extra level of comfort by reducing pressure on your attendees' legs. A convenient book pouch on the back of the chair keeps seminar materials- bibles or hymn books readily available and a book rack under the seat gives everyone a place to store their personal belongings. Its sturdy 16 gauge steel- copper vein frame- with gracefully angled legs- has been tested to hold up to 800 pounds and plastic rocker glides protect your floor by sliding smoothly when you need to move the chair. This commercial side chair is an excellent choice for event venues- hotel lobbies- banquet halls- conference facilities and worship centers.[newline][newline]Features :[newline]Finish: Brown[newline]Multipurpose Church Chair with Book Pouch and Ganging Brackets[newline]Durable Commercial Grade Upholstery with CAL 117 Fire Retardant Foam[newline]4" Thick Seat with 5" Thick Pressure Relieving Waterfall Edge[newline]16 Gauge Steel Frame with Gold Vein Powder Coated Frame Finish[newline]Steel Book Rack with Communion Cup Holder[newline]Book Rack Size: 16" W x 11.25" D x 11" H from floor; 3.5" Clearance[newline]Floor Protector Plastic Rocker Glides protect flooring from damage[newline]Ideal for worship centers- auditoriums- event halls- rental businesses[newline][newline]Specifications :[newline]Product Dimensions : 33" H x 21" W x 24.75" D[newline]Product Weight : 19 lbs[newline]Seat Dimensions : 19" H x 21" W x 16.5" D[newline]Back DImensions : 17" H x 21.25" W[newline]Shelf Dimensions : (Book Rack) 11" H x 16" W x 11.25" D from floor; 3.5" Clearance[newline]Weight Capacity : 800 lbs[newline]Warranty : Limited Lifetime Warranty on Frame- Ships Fully Assembled[newline]Product Number: SP81500,https://assets.sellers.loblaw.ca/products/all/1133/81500_1.jpg?size=274,https://www.loblaws.ca/flash-furniture-hercules-church-stacking-guest-cha/p/SP81500
Office & School Supplies,Parker Jotter Ballpoint Pen (Red/Silver),3529,$13.20,,Jotter ballpoint pen. The Parker icon- Jotter- is the preferred choice for active writers who need pens wherever they go. Incl. Parker gift box. Delivered with patented QuinkFlow ballpoint cartridge. Exclusive design. Plastic barrel with stainless steel trim. Compliances: Cadmium tested.[newline]Product Number: SP214110,https://assets.sellers.loblaw.ca/products/all/1291/214110_1.jpg?size=274,https://www.loblaws.ca/parker-jotter-ballpoint-pen-red-silver/p/SP214110
Office & School Supplies,Moleskine Cahier Ruled Journal L (Myrtle Green),3454,$7.95,,Each journal contains 80 (70gsm) ivory ruled pages. Last 16 sheets are detachable. Features cardboard cover with rounded corners. Visible stitching to spine. Flap for collecting loose notes. L:21cm- W:13cm.[newline]Product Number: SP209446,https://assets.sellers.loblaw.ca/products/all/1291/209446_1.jpg?size=274,https://www.loblaws.ca/moleskine-cahier-ruled-journal-l-myrtle-green/p/SP209446
Office & School Supplies,Moleskine Classic Pocket Hard Cover Ruled Notebook (Sapphire),3379,$27.95,,Material: Leatherette and paper. Pocket version of the Classic Moleskine notebook. Cardboard bound cover with rounded corners. Acid free paper. A bookmark. Elastic closure. On the first page `in case of loss notice` with space to jot down a reward for the finder. Attached to the back cover an expandable inner pocket that contains the Moleskine history. Expandable pocket to the inside back cover. Contains 192 ivory-coloured ruled pages. Dimensions: 14 x 9 x 1.5cm.[newline]Product Number: SP211857,https://assets.sellers.loblaw.ca/products/all/1291/211857_1.jpg?size=274,https://www.loblaws.ca/moleskine-classic-pocket-hard-cover-ruled-notebook/p/SP211857
