Category,Product,Product ID,Price,Old Price,Description,Image URL,Product URL
Home & Kitchen,Galway 7 Piece King Comforter Set Mauve,2627,$195.00,,If you are looking to update your bedroom space- the place to start is with its primary asset- the bed! This 7 Piece Comforter Set is a modern collection with a striking quality. Each piece is intricately stitched with an abstract- design. This collection's intriguing design- with vibrant colors and sharp lines- combine for a simple yet bold style. This set includes one cozy comforter- two pillow shams- Bed Ruffle and 3 Decorative Pillows- offering an easy and effective way to update your personal quarters. 100% Polyester microfiber. 106x92"[newline]Product Number: SP121417,https://assets.sellers.loblaw.ca/products/all/1013/121417_1.jpg?size=274,https://www.loblaws.ca/galway-7-piece-king-comforter-set-mauve/p/SP121417
Home & Kitchen,Belledorm 200 Thread Count Egyptian Blend Platform Valance,2402,$72.95,,Material: 100% Cotton Egyptian Blend. 200 Thread Count. Cool- crisp cotton Egyptian Cotton thats supersoft to the touch and offers long lasting durability. Single: 91 x 191cm- Narrow Single (2ft6in): 76 x 191cm- Double: 137 x 191cm- Narrow Double (4ft): 122 x 191cm- Kingsize: 152 x 198cm- Superking: 183 x 198cm.[newline]Product Number: SP222025,https://assets.sellers.loblaw.ca/products/all/1291/222025_1.jpg?size=274,https://www.loblaws.ca/belledorm-200-thread-count-egyptian-blend-platform/p/SP222025
Home & Kitchen,Duncan Mini Pendant with Chain in Matte Black with Chrome,2477,$118.08,,Transform the look of your room with this classic- vintage-inspired fixture by Golden Lighting. Golden Lighting's Duncan collection is contemporary style with an industrial feel. The collection features a variety of simple- traditional silhouettes that are a nod to a bygone era. A variety of plated and painted metal shade finishes are offered in combination with durable Aged Brass- Black- Chrome or Pewter fixture bodies. The Rubbed Bronze fixtures are paired with Rubbed Bronze shades. This chain-hung mini pendant may be hung individually or grouped over a bar. This matte black mini pendant with chain is paired with a chrome shade. The shade is a shiny- reflective metallic.[newline][newline]Features :[newline]Contemporary style with an industrial feel[newline]Simple- classic silhouette[newline]Fixture body available in Aged Brass- Black- Rubbed Bronze- Chrome and Pewter[newline]Rubbed Bronze fixtures are paired with Rubbed Bronze shades[newline]Open-bottom shade[newline]A pendant provides a glowing presence[newline]Eye-catching accent that can be used individually or arrayed in a group[newline][newline]Specifications :[newline]Assembly Required : Yes[newline]Frame Color : Matte Black[newline]Frame Material : Steel[newline]Product Number: SP95424,https://assets.sellers.loblaw.ca/products/all/1133/95424_1.jpg?size=274,https://www.loblaws.ca/duncan-mini-pendant-with-chain-in-matte-black-with/p/SP95424
Home & Kitchen,Atom 6 Light Chandelier,2553,$259.89,,Orbiting metal rings are the visual center of these atom-inspired globe spheres. These modern orbs have aircraft suspension cables and an industrial feel that is heightened by the two frame finish options: sleek chrome and black brushed steel. The innermost and outermost rings serve as accents. Select the perfect combination of accent rings to match or contrast the frame finish. Select from aged brass- chrome- or black brushed steel. This 6-light chandelier creates a stylish focal point and is comfortably sized for intimate dining and living areas.[newline][newline]Features :[newline]Atom-inspired spheres[newline]Durable steel construction[newline]Select from aged brass- chrome- or black brushed steel[newline]Select accent rings to match or contrast the frame finish[newline]Includes 10' of wires[newline]Comfortably sized for a small nook- dining- or entry[newline][newline]Specifications :[newline]Assembly Required : Yes[newline]Frame Color : Brushed Steel[newline]Frame Material : Steel[newline]Product Weight : 15.84[newline]Product Number: SP97212,https://assets.sellers.loblaw.ca/products/all/1133/97212_1.jpg?size=274,https://www.loblaws.ca/atom-6-light-chandelier/p/SP97212
Home & Kitchen,Begin Home Decor 'Earth' - Fine art print 36x36,2478,$219.99,,Our paintings are made in Canada- using a top quality canvas of 410g per square meter. We use giclee printing with pigmented ink- designed to meet the longevity requirements of museums and galleries. They ensure uniformity of color shades for more than 200 years. Maintenance: Wipe dry only.[newline]Product Number: SP164128,https://assets.sellers.loblaw.ca/products/all/1271/164128_1.jpg?size=274,https://www.loblaws.ca/begin-home-decor-earth-fine-art-print-36x36/p/SP164128
Home & Kitchen,Nutshell Plain Strong Shoulder Shopper Bag (Sunflower),2628,$4.20,,Approx Dimensions 41 x 36cm. Fabric 100% Cotton.[newline]Product Number: SP221744,https://assets.sellers.loblaw.ca/products/all/1291/221744_1.jpg?size=274,https://www.loblaws.ca/nutshell-plain-strong-shoulder-shopper-bag-sunflow/p/SP221744
Home & Kitchen,Begin Home Decor 'Mysterious Wolve' - Fine art print 36x36,2403,$219.99,,Our paintings are made in Canada- using a top quality canvas of 410g per square meter. We use giclee printing with pigmented ink- designed to meet the longevity requirements of museums and galleries. They ensure uniformity of color shades for more than 200 years. Maintenance: Wipe dry only.[newline]Product Number: SP168730,https://assets.sellers.loblaw.ca/products/all/1271/168730_1.jpg?size=274,https://www.loblaws.ca/begin-home-decor-mysterious-wolve-fine-art-print-3/p/SP168730
Home & Kitchen,Designart 'Grey and Yellow Blur Abstract ' Abstract Framed Canvas Art Print,2479,$115.00,,This beautiful Grey and Yellow Blur Abstract Framed Canvas Art is printed using the highest quality fade resistant ink on canvas. Every one of our fine art giclee canvas prints is printed on premium quality canvas- using the finest quality inks which will not fade over time. Each giclee print is stretched tightly over a 1 inch wood sub frame ensuring the canvas is taught and does not buckle.[newline][newline]The canvas print is after insert into wood floating frame.[newline]The canvas art print is gallery-wrapped (the design continues on the sides)- giving it a real art gallery feel. All of our Framed canvas prints are carefully packaged with corner protection- fragile labeling and sturdy boxes to ensure a safe delivery. Every canvas print arrives ready to hang on the wall- with the hanging kits included.[newline][newline]Features:[newline]- Style : Modern & Contemporary[newline]- Subject : Abstract- Impressionism- Geometric[newline]- Color : Yellow[newline]- Premium quality cotton canvas.[newline]- Arrives ready to hang on the wall[newline]- Easy to Hang[newline]Product Number: SP73606,https://assets.sellers.loblaw.ca/products/all/1168/73606_1.jpg?size=274,https://www.loblaws.ca/designart-grey-and-yellow-blur-abstract-abstract-f/p/SP73606
Home & Kitchen,Designart 'Multi-Color Bird on Tree' Modern Farmhouse Canvas Art,2629,$61.99,,This beautiful Multi-Color Bird on Tree Canvas Art is printed using the highest quality fade resistant ink on canvas. Every one of our fine art giclee canvas prints is printed on premium quality canvas- using the finest quality inks which will not fade over time. Each giclee print is stretched tightly over a 1 inch wood sub frame for small size prints or a 1.5 inch wood sub frame for large size prints (40x30 46x36 60x28.) ensuring the canvas is taught and does not buckle.[newline][newline]The canvas art print is gallery-wrapped (the design continues on the sides)- giving it a real art gallery feel. All of our canvas prints are carefully packaged with corner protection- fragile labeling and sturdy boxes to ensure a safe delivery. Every canvas print arrives ready to hang on the wall- with the hanging kits included.[newline][newline]Features:[newline]- Style : Farmhouse- Traditional[newline]- Subject : Country Charm- Romantic- Animals[newline]- Color : Multi-Color[newline]- Premium quality cotton canvas.[newline]- Arrives ready to hang on the wall[newline]- Easy to Hang[newline]Product Number: SP73363,https://assets.sellers.loblaw.ca/products/all/1168/73363_1.jpg?size=274,https://www.loblaws.ca/designart-multi-color-bird-on-tree-modern-farmhous/p/SP73363
Home & Kitchen,Jassz Bags "Beech" Cotton Large Handle Shopping Bag / Tote (Lavender),2404,$4.20,,Woven fabric. Long handles (70cm). Cross stitching on handles for more stability. Suitable for embroidery and screenprint. Weight: 140g/m². Fabric: 100% Cotton. Size: One Size (Dimensions (cm): 38 x 42).[newline]Product Number: SP219530,https://assets.sellers.loblaw.ca/products/all/1291/219530_1.jpg?size=274,https://www.loblaws.ca/jassz-bags-beech-cotton-large-handle-shopping-bag/p/SP219530
