Category,Product,Product ID,Price,Old Price,Description,Image URL,Product URL
Home & Kitchen,Leo 6 Light Brass Pendant - Rectangle Canopy,2852,$554.00,,Leo 6 Pendant Light Fixture is Adjustable- Dimmable and Meets All Your Modern Lighting Needs![newline]The minimalistic style of this modern chandelier has a striking effect wherever it’s placed. Hang it from the ceiling as decor above your kitchen island. Use it above your countertop- in your dining room- or in your entryway and it’s subtle- but meticulous three pendant design will not go unnoticed![newline]Features and Benefits:[newline]LED bulb included - it’s also removable and replaceable[newline]Lights are dimmable[newline]Suspension wires are fully adjustable to a preferred height[newline]Choose finish: Nickel- Brass- Black- White- or Copper[newline]Customize Canopy type: 1light- 3 light- 4 light- 5 light 6light- 9light- 10light- 13light.[newline]Pick your dome shape: round- square- oval[newline]Cylinder tube rods are precisely polished and electroplated[newline]Canopy made of stainless steel to ensure durability[newline]Give Yourself the Green Light to Buy this Drop Light Pendant Fixture Today![newline]Product Number: SP172995,https://assets.sellers.loblaw.ca/products/all/1252/172995_1.jpg?size=274,https://www.loblaws.ca/leo-6-light-brass-pendant-rectangle-canopy/p/SP172995
Home & Kitchen,Mercury 13 Light Brass Pendant - Round Canopy,2702,$1-199.00,,Mercury 13 Pendant Light Fixture is Adjustable- Dimmable and Meets All Your Modern Lighting Needs![newline]The minimalistic style of this modern chandelier has a striking effect wherever it’s placed. Hang it from the ceiling as decor above your kitchen island. Use it above your countertop- in your dining room- or in your entryway and it’s subtle- but meticulous three pendant design will not go unnoticed![newline]Features and Benefits:[newline]LED bulb included - it’s also removable and replaceable[newline]Lights are dimmable[newline]Suspension wires are fully adjustable to a preferred height[newline]Choose finish: Nickel- Brass- Black- White- or Copper[newline]Customize Canopy type: 1light- 3 light- 4 light- 5 light 6light- 9light- 10light- 13light.[newline]Pick your dome shape: round- square- oval[newline]Cylinder tube rods are precisely polished and electroplated[newline]Canopy made of stainless steel to ensure durability[newline]Give Yourself the Green Light to Buy this Drop Light Pendant Fixture Today![newline]Product Number: SP173583,https://assets.sellers.loblaw.ca/products/all/1252/173583_1.jpg?size=274,https://www.loblaws.ca/mercury-13-light-brass-pendant-round-canopy/p/SP173583
Home & Kitchen,Chelsea FC Christian Pulisic SoccerStarz Football Figurine (Multicoloured),2777,$6.95,,Design: Home Kit. 100% Officially Licensed. Height: 2in. Packaging: Blister Pack.[newline]Product Number: SP218709,https://assets.sellers.loblaw.ca/products/all/1291/218709_1.jpg?size=274,https://www.loblaws.ca/chelsea-fc-christian-pulisic-soccerstarz-football/p/SP218709
Home & Kitchen,Hill Interiors Glowray Wire Candle Lantern (Silver/Grey),2927,$73.70,,Material: Metal. Design: Wireframe. Finish: Metallic. Handcrafted- Hanging Loop.[newline]Product Number: SP217265,https://assets.sellers.loblaw.ca/products/all/1291/217265_1.jpg?size=274,https://www.loblaws.ca/hill-interiors-glowray-wire-candle-lantern-silver/p/SP217265
Home & Kitchen,Liverpool FC Adrian SoccerStarz Football Figurine (Black/White),2703,$6.95,,Design: 2021. 100% Officially Licensed. Height: 2in. Packaging: Blister Pack.[newline]Product Number: SP218695,https://assets.sellers.loblaw.ca/products/all/1291/218695_1.jpg?size=274,https://www.loblaws.ca/liverpool-fc-adrian-soccerstarz-football-figurine/p/SP218695
Home & Kitchen,Furn Horu Cushion Cover (Natural/Moss),2778,$12.45,,100% Cotton. Fabric: Knitted- Linen-Look- Soft Touch. Width: 45cm. Length: 45cm. Design: Geometric- Plain Reverse. Fastening: Concealed Zip. Highly Durable. Please Note: Insert Not Included.[newline]Product Number: SP189787,https://assets.sellers.loblaw.ca/products/all/1291/189787_1.jpg?size=274,https://www.loblaws.ca/furn-horu-cushion-cover-natural-moss/p/SP189787
Home & Kitchen,Begin Home Decor 'Abstract Dahlia Flower' - Fine art print 24x36,2853,$139.99,,Our paintings are made in Canada- using a top quality canvas of 410g per square meter. We use giclee printing with pigmented ink- designed to meet the longevity requirements of museums and galleries. They ensure uniformity of color shades for more than 200 years. Maintenance: Wipe dry only.[newline]Product Number: SP167216,https://assets.sellers.loblaw.ca/products/all/1271/167216_1.jpg?size=274,https://www.loblaws.ca/begin-home-decor-abstract-dahlia-flower-fine-art-p/p/SP167216
Home & Kitchen,Belledorm Cotton Sateen 1000 Thread Count Flat Sheet (Ivory),2928,$172.95,,Material: 100% Cotton Blend. Thread Count: 1000. Type of weave: Sateen. It is of supreme high quality Pure cotton- that is so soft and smooth against your skin it drapes across you and your bed with elegance and style. Single: 178 x 254cm- Double: 229 x 254cm- Kingsize: 259 x 269cm- Superking: 305 x 269cm- Emperor: 355 x 295cm.[newline]Product Number: SP221936,https://assets.sellers.loblaw.ca/products/all/1291/221936_1.jpg?size=274,https://www.loblaws.ca/belledorm-cotton-sateen-1000-thread-count-flat-she/p/SP221936
Home & Kitchen,Riva Home Macrame Cushion Cover (Silver),2704,$5.70,,Cushion Cover. Part of the Macrame range. 100% Polyester. Comes in sizes: 30x50cm and 45x45cm.[newline]Product Number: SP188166,https://assets.sellers.loblaw.ca/products/all/1291/188166_1.jpg?size=274,https://www.loblaws.ca/riva-home-macrame-cushion-cover-silver/p/SP188166
Home & Kitchen,Grindstore Stirring Up Some Magic Inner Two Tone Mug (White/Black),2854,$13.70,,Material: Ceramic. Design: Inner Two Tone- Printed- Text. Capacity: 312ml.[newline]Product Number: SP217358,https://assets.sellers.loblaw.ca/products/all/1291/217358_1.jpg?size=274,https://www.loblaws.ca/grindstore-stirring-up-some-magic-inner-two-tone-m/p/SP217358
