Category,Product,Product ID,Price,Old Price,Description,Image URL,Product URL
Electronics & Batteries,C544x1cg C544/X544 Cyan Extra High Yield Return Program Tone,4803,$204.55,,Compatible printers: Lexmark C544dn- Lexmark X544dn- Lexmark C546dtn- Lexmark X546dtn- Lexmark X548de[newline]Product Number: SP178807,https://assets.sellers.loblaw.ca/products/all/1304/178807_1.jpg?size=274,https://www.loblaws.ca/c544x1cg-c544-x544-cyan-extra-high-yield-return-pr/p/SP178807
Electronics & Batteries,002-01-S5942xap Sc Hp Q5942x Tnr Ctg,5028,$70.76,,002-01-S5942XAP SC HP Q5942X TNR CTG[newline]Product Number: SP179422,https://assets.sellers.loblaw.ca/products/all/1304/179422_1.jpg?size=274,https://www.loblaws.ca/002-01-s5942xap-sc-hp-q5942x-tnr-ctg/p/SP179422
Electronics & Batteries,108r00670 Phaser 8500 Magenta (3 Stick),4953,$218.76,,Compatible printers: Xerox Phaser 8500[newline]Product Number: SP183115,https://assets.sellers.loblaw.ca/products/all/1304/183115_1.jpg?size=274,https://www.loblaws.ca/108r00670-phaser-8500-magenta-3-stick/p/SP183115
Electronics & Batteries,WiFi Range Extender 300Mbps Wireless Repeater 2.4G Internet Signal Booster,4878,$29.99,,WiFi Repeater is design for boosting the range of your existing WiFi and create a stronger signal in hard-to-reach areas. giving you the freedom to roam anywhere in the house and access Internet without worrying about coverage.[newline][newline]Feature:[newline]1.Up to 300Mbps WiFi speeds on 2.4GHz bands- Performance to reduce freezing and lags when streaming and gaming. Newest technology eliminates dead spots- such as upstairs room- room corner with weak signal- business journey and so on.[newline]2.Stable wireless network speed up to 300Mbps- built-in dual Realtek chipset- strong signal can go through very well and penetrate walls. Ideal for HD streaming & surfing and you don't have to worry about getting stuck or dropping the Internet.[newline]3.Repeater/Router/AP Mode. Intelligent roaming- automatically connect the strongest signal source. Easily expand wireless coverage at a push of the WPS button; or browser-based configuration- accessible from almost any device- including iOS and Android mobile platforms.[newline]4.Plug and Play: Easy to install and use. Designed with mobility and portability- little gadget with great value- ideal for home- company and travel in use[newline]5.High Compatible:Ethernet port allows the Extender to function as a wireless adapter to connect wired devices- Compatible with 802.11n/g/b devices- work with any wireless network- router and Wi-Fi enabled devices including Smartphone- iPhone- iPad- Tablet- Laptop- Desktop- Smart TV- TV BOX- etc.[newline][newline]System requirements:[newline][newline]WLAN access point/client according to IEEE802.11n- g- b[newline]110~230-volt socket[newline]The WLAN client must support at least the WPA encryption standard[newline]WLAN access point and the WLAN client with automatic IP add assignment(DHCP)[newline]Forwarding of IPV4-based protocols/Addss Resolution Protocol[newline]The network name(SSID) of the WLAN access point must set to "visible"[newline]Product Number: SP175553,https://assets.sellers.loblaw.ca/products/all/1242/175553_0143263226_1.jpg?size=274,https://www.loblaws.ca/wifi-range-extender-300mbps-wireless-repeater-2-4g/p/SP175553
Electronics & Batteries,113r00670 Phaser 5500 Drum Cartridge (Up to 60k),4804,$620.93,,Compatible printers: Xerox Phaser 5500[newline]Product Number: SP183428,https://assets.sellers.loblaw.ca/products/all/1304/183428_1.jpg?size=274,https://www.loblaws.ca/113r00670-phaser-5500-drum-cartridge-up-to-60k/p/SP183428
Electronics & Batteries,57561 Hdmi to Hdmi Black Standard 10',5029,$15.71,,57561 HDMI TO HDMI BLACK STANDARD 10'[newline]Product Number: SP181151,https://assets.sellers.loblaw.ca/products/all/1304/181151_1.jpg?size=274,https://www.loblaws.ca/57561-hdmi-to-hdmi-black-standard-10/p/SP181151
Electronics & Batteries,T650h11a T650 T652 T654 High Yield Return Program Print Ca,4954,$742.07,,Compatible printers: Lexmark T650- Lexmark T652dn- Lexmark T654dtn- Lexmark T656dne[newline]Product Number: SP178595,https://assets.sellers.loblaw.ca/products/all/1304/178595_1.jpg?size=274,https://www.loblaws.ca/t650h11a-t650-t652-t654-high-yield-return-program/p/SP178595
Electronics & Batteries,Sharper Image Rechargeable Wireless Earbuds with Microphone,4879,$29.99,,Don’t miss a beat with these rechargeable Bluetooth earbuds by Sharper Image. Play your favorite songs wire-free with it’s Bluetooth technology. The silicon ear tips provide a comfortable and passive noise reducing listening experience- making these great for on-the-go listening. The embedded rechargeable battery gives you up to 6 hours of playtime- and the on wire controls- make it even easier to toggle between songs and excepting calls.[newline]Product Number: SP65156,https://assets.sellers.loblaw.ca/products/all/1090/65156_1.jpg?size=274,https://www.loblaws.ca/sharper-image-rechargeable-wireless-earbuds-with-m/p/SP65156
Electronics & Batteries,C540h1cg C54x/X54x Cyan High Yield Return Program Toner Cart,4805,$122.36,,Compatible printers: Lexmark C540n- Lexmark C543dn- Lexmark X543dn- Lexmark C544dn- Lexmark X544dn- Lexmark C546dtn- Lexmark X546dtn- Lexmark X548de[newline]Product Number: SP178778,https://assets.sellers.loblaw.ca/products/all/1304/178778_1.jpg?size=274,https://www.loblaws.ca/c540h1cg-c54x-x54x-cyan-high-yield-return-program/p/SP178778
Electronics & Batteries,70c0d30 Lexmark 700d3 Cs/Cx310/410/510 Magenta Developer Uni,5030,$66.49,,Compatible printers: Lexmark CS310dn- Lexmark CS310n- Lexmark CS410dn- Lexmark CS410dtn- Lexmark CS410n- Lexmark CS510de- Lexmark CS510dte- Lexmark CX310dn- Lexmark CX310n- Lexmark CX410de- Lexmark CX410dte- Lexmark CX510de- Lexmark CX510dhe- Lexmark CX510dthe- Lexmark CX410de- Lexmark CS317dn- Lexmark CX317dn- Lexmark CS417dn- Lexmark CX417de- Lexmark CS517de- Lexmark CX517de[newline]Product Number: SP179703,https://assets.sellers.loblaw.ca/products/all/1304/179703_1.jpg?size=274,https://www.loblaws.ca/70c0d30-lexmark-700d3-cs-cx310-410-510-magenta-dev/p/SP179703
